,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,LG신도림자이,117㎡,서울시 구로구 구로동,1153010200,42,서울시 구로구 새말로18길 64,37.503504,126.891917,299,0,31,31,782,54,342,LG건설(주),HT001,117.96,84.95,72,3,2,269,계단식,343600,778840,68720,366520,0,0,0,,219640,233971,"9억 5,000","10억 5,000",,"5억 8,000",,,,,서울신구로초등학교,B100001231,서울특별시 구로구 구로동 105,공립,단설,19821026,서울특별시교육청,http://singuro.sen.es.kr,20230531,16.0,19.0,235,222,20230531,3,35,4,4,4,3,4,3,81,80,70,64,91,,2,10,22,457,1,3,0,0,20230531,8,,0,0.0,20230531,직영,3377,535,302938000,37.4993884,126.8893088,1153010200,서울시,19.8,17.4,구로구,19.8,17.5,8,61.0,105.0,
1,LG신도림자이,126,서울시 구로구 구로동,1153010200,42,서울시 구로구 새말로18길 64,37.503504,126.891917,299,0,31,31,782,54,342,LG건설(주),HT001,126.74,84.95,67,3,2,30,계단식,343600,778840,68720,366520,0,0,0,,219652,233985,,,,,,,,,서울신구로초등학교,B100001231,서울특별시 구로구 구로동 105,공립,단설,19821026,서울특별시교육청,http://singuro.sen.es.kr,20230531,16.0,19.0,235,222,20230531,3,35,4,4,4,3,4,3,81,80,70,64,91,,2,10,22,457,1,3,0,0,20230531,8,,0,0.0,20230531,직영,3377,535,302938000,37.4993884,126.8893088,1153010200,서울시,19.8,17.4,구로구,19.8,17.5,8,61.0,105.0,
0,M센트럴뷰,55A㎡,서울시 구로구 구로동,1153010200,487-24,서울시 구로구 구로동로42길 9,37.496347,126.882764,19,0,8,6,199,59,18,루카스종합건설(주),HT001,55.98,47.71,85,3,2,1,계단식,103760,311770,20750,187260,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,M센트럴뷰,57B㎡,서울시 구로구 구로동,1153010200,487-24,서울시 구로구 구로동로42길 9,37.496347,126.882764,19,0,8,6,199,59,18,루카스종합건설(주),HT001,57.02,48.61,85,3,2,5,계단식,96420,292680,19280,176980,0,0,0,,,,"4억 9,000","4억 9,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M센트럴뷰,57C㎡,서울시 구로구 구로동,1153010200,487-24,서울시 구로구 구로동로42길 9,37.496347,126.882764,19,0,8,6,199,59,18,루카스종합건설(주),HT001,57.82,49.29,85,3,2,2,계단식,103760,311770,20750,187260,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,M센트럴뷰,58A㎡,서울시 구로구 구로동,1153010200,487-24,서울시 구로구 구로동로42길 9,37.496347,126.882764,19,0,8,6,199,59,18,루카스종합건설(주),HT001,58.54,49.9,85,3,2,5,계단식,96420,292680,19280,176980,0,0,0,,,,,"5억 3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,M센트럴뷰,58B㎡,서울시 구로구 구로동,1153010200,487-24,서울시 구로구 구로동로42길 9,37.496347,126.882764,19,0,8,6,199,59,18,루카스종합건설(주),HT001,58.93,50.23,85,3,2,1,계단식,96420,292680,19280,176980,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,M센트럴뷰,62,서울시 구로구 구로동,1153010200,487-24,서울시 구로구 구로동로42길 9,37.496347,126.882764,19,0,8,6,199,59,18,루카스종합건설(주),HT001,62.21,53.03,85,3,2,5,계단식,103760,311770,20750,187260,0,0,0,,,,,,,"3억 5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SR친오애(주상복합),112A㎡,서울시 구로구 구로동,1153010200,97-5,서울시 구로구 가마산로 286,37.496632,126.892223,42,0,21,17,599,59,70,에스알건설(주),HT001,112.56,84.97,75,3,2,25,계단식,,,,,,,,,,,,,,,,,,,서울동구로초등학교,B100001220,서울특별시 구로구 구로동 93 (동구로길 29),공립,단설,19710901,서울특별시교육청,http://dongguro.sen.es.kr,20230531,13.7,17.1,184,174,20230531,7,28,3,3,3,3,4,3,58,44,55,51,82,,2,6,19,358,1,3,0,0,20230531,5,,0,0.0,20230531,직영,3377,471,525009000,37.49488631,126.89249304,1153010200,서울시,19.8,17.4,구로구,19.8,17.5,5,62.0,144.0,
1,SR친오애(주상복합),112B,서울시 구로구 구로동,1153010200,97-5,서울시 구로구 가마산로 286,37.496632,126.892223,42,0,21,17,599,59,70,에스알건설(주),HT001,112.54,84.96,75,3,2,17,계단식,,,,,,,,,,,,7억,,,,,,,서울동구로초등학교,B100001220,서울특별시 구로구 구로동 93 (동구로길 29),공립,단설,19710901,서울특별시교육청,http://dongguro.sen.es.kr,20230531,13.7,17.1,184,174,20230531,7,28,3,3,3,3,4,3,58,44,55,51,82,,2,6,19,358,1,3,0,0,20230531,5,,0,0.0,20230531,직영,3377,471,525009000,37.49488631,126.89249304,1153010200,서울시,19.8,17.4,구로구,19.8,17.5,5,62.0,144.0,
