,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년 학생 수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생 _수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분)
0,경남,79㎡,서울시 동작구 신대방동,1159010900,712,서울시 동작구 신대방길 85,37.489503,126.908441,427,0,20,16,289,18,499,경남기업(주),HT001,79.95,56,70,3,1,78,복합식,333000,758700,66600,359100,0,0,0,,159211,164170,8억,9억,,,,,,,,,,,서울문창초등학교,B100001589,서울특별시 동작구 신대방동 640,혁신,단설,19460406,서울특별시교육청,http://munchang.sen.es.kr,20230531,15.5,17.1,212.0,199.0,20230531,2.0,37.0,3.0,4.0,3.0,3.0,4.0,5.0,54.0,77.0,53.0,65.0,65.0,87.0,2.0,10.0,22.0,411.0,3.0,2.0,0.0,0.0,20230531,11.0,112.0,0.0,0.0,20230531,직영,3377.0,605.0,269984000.0,37.4888563,126.91391089,1159010900,서울시,19.8,17.4,동작구,20.0,18.3,7.0
1,경남,97㎡,서울시 동작구 신대방동,1159010900,712,서울시 동작구 신대방길 85,37.489503,126.908441,427,0,20,16,289,18,499,경남기업(주),HT001,97.13,78.19,81,3,2,263,계단식,513450,1073520,102690,457380,0,0,0,,222298,229223,10억,"11억 2,000","5억 5,000",6억,"5,000/190",1억/170,"5,000/190",1억/170,,,,,서울문창초등학교,B100001589,서울특별시 동작구 신대방동 640,혁신,단설,19460406,서울특별시교육청,http://munchang.sen.es.kr,20230531,15.5,17.1,212.0,199.0,20230531,2.0,37.0,3.0,4.0,3.0,3.0,4.0,5.0,54.0,77.0,53.0,65.0,65.0,87.0,2.0,10.0,22.0,411.0,3.0,2.0,0.0,0.0,20230531,11.0,112.0,0.0,0.0,20230531,직영,3377.0,605.0,269984000.0,37.4888563,126.91391089,1159010900,서울시,19.8,17.4,동작구,20.0,18.3,7.0
2,경남,134㎡,서울시 동작구 신대방동,1159010900,712,서울시 동작구 신대방길 85,37.489503,126.908441,427,0,20,16,289,18,499,경남기업(주),HT001,134.64,109.38,81,4,2,18,계단식,590625,1197000,118125,488250,0,0,0,,310972,320659,,,,,,,,,,,,,서울문창초등학교,B100001589,서울특별시 동작구 신대방동 640,혁신,단설,19460406,서울특별시교육청,http://munchang.sen.es.kr,20230531,15.5,17.1,212.0,199.0,20230531,2.0,37.0,3.0,4.0,3.0,3.0,4.0,5.0,54.0,77.0,53.0,65.0,65.0,87.0,2.0,10.0,22.0,411.0,3.0,2.0,0.0,0.0,20230531,11.0,112.0,0.0,0.0,20230531,직영,3377.0,605.0,269984000.0,37.4888563,126.91391089,1159010900,서울시,19.8,17.4,동작구,20.0,18.3,7.0
3,경남,142㎡,서울시 동작구 신대방동,1159010900,712,서울시 동작구 신대방길 85,37.489503,126.908441,427,0,20,16,289,18,499,경남기업(주),HT001,142.04,112.05,79,4,3,18,계단식,590625,1197000,118125,488250,0,0,0,,318563,328487,,,,,,,,,,,,,서울문창초등학교,B100001589,서울특별시 동작구 신대방동 640,혁신,단설,19460406,서울특별시교육청,http://munchang.sen.es.kr,20230531,15.5,17.1,212.0,199.0,20230531,2.0,37.0,3.0,4.0,3.0,3.0,4.0,5.0,54.0,77.0,53.0,65.0,65.0,87.0,2.0,10.0,22.0,411.0,3.0,2.0,0.0,0.0,20230531,11.0,112.0,0.0,0.0,20230531,직영,3377.0,605.0,269984000.0,37.4888563,126.91391089,1159010900,서울시,19.8,17.4,동작구,20.0,18.3,7.0
4,경남,154㎡,서울시 동작구 신대방동,1159010900,712,서울시 동작구 신대방길 85,37.489503,126.908441,427,0,20,16,289,18,499,경남기업(주),HT001,154.26,124.22,81,4,3,18,계단식,612675,1232280,122535,497070,0,0,0,,353163,364164,,,,"6억 5,000",,,,,,,,,서울문창초등학교,B100001589,서울특별시 동작구 신대방동 640,혁신,단설,19460406,서울특별시교육청,http://munchang.sen.es.kr,20230531,15.5,17.1,212.0,199.0,20230531,2.0,37.0,3.0,4.0,3.0,3.0,4.0,5.0,54.0,77.0,53.0,65.0,65.0,87.0,2.0,10.0,22.0,411.0,3.0,2.0,0.0,0.0,20230531,11.0,112.0,0.0,0.0,20230531,직영,3377.0,605.0,269984000.0,37.4888563,126.91391089,1159010900,서울시,19.8,17.4,동작구,20.0,18.3,7.0
5,경남,168,서울시 동작구 신대방동,1159010900,712,서울시 동작구 신대방길 85,37.489503,126.908441,427,0,20,16,289,18,499,경남기업(주),HT001,168.04,137.15,82,4,2,32,계단식,661500,1310400,132300,516600,0,0,0,,389924,402070,"12억 7,000",15억,,,,,,,,,,,서울문창초등학교,B100001589,서울특별시 동작구 신대방동 640,혁신,단설,19460406,서울특별시교육청,http://munchang.sen.es.kr,20230531,15.5,17.1,212.0,199.0,20230531,2.0,37.0,3.0,4.0,3.0,3.0,4.0,5.0,54.0,77.0,53.0,65.0,65.0,87.0,2.0,10.0,22.0,411.0,3.0,2.0,0.0,0.0,20230531,11.0,112.0,0.0,0.0,20230531,직영,3377.0,605.0,269984000.0,37.4888563,126.91391089,1159010900,서울시,19.8,17.4,동작구,20.0,18.3,7.0
0,경남교수,109㎡,서울시 동작구 신대방동,1159010900,710,서울시 동작구 여의대방로10길 14,37.496101,126.913627,295,0,23,16,318,20,423,경남기업(주),HT001,109.28,84.94,78,3,2,165,계단식,551250,1134000,110250,472500,0,0,0,,213030,199902,,11억,,,,,,,,,,,서울보라매초등학교,B100005251,서울특별시 동작구 신대방동 488-1,공립,단설,20050301,서울특별시교육청,http://boramae.sen.es.kr,20230531,25.0,24.2,659.0,674.0,20230531,14.0,70.0,8.0,9.0,10.0,7.0,9.0,10.0,179.0,236.0,236.0,195.0,236.0,240.0,2.0,11.0,53.0,1333.0,2.0,4.0,0.0,0.0,20230531,29.0,364.0,0.0,0.0,20230531,직영,3347.0,1721.0,1425661000.0,37.49572356,126.91611039,1159010900,서울시,19.8,17.4,동작구,20.0,18.3,5.0
1,경남교수,139,서울시 동작구 신대방동,1159010900,710,서울시 동작구 여의대방로10길 14,37.496101,126.913627,295,0,23,16,318,20,423,경남기업(주),HT001,139.88,113.93,81,4,2,130,계단식,1024200,1808010,204840,578970,0,0,0,,285736,268128,"12억 5,000",15억,,,,,,,,,,,서울보라매초등학교,B100005251,서울특별시 동작구 신대방동 488-1,공립,단설,20050301,서울특별시교육청,http://boramae.sen.es.kr,20230531,25.0,24.2,659.0,674.0,20230531,14.0,70.0,8.0,9.0,10.0,7.0,9.0,10.0,179.0,236.0,236.0,195.0,236.0,240.0,2.0,11.0,53.0,1333.0,2.0,4.0,0.0,0.0,20230531,29.0,364.0,0.0,0.0,20230531,직영,3347.0,1721.0,1425661000.0,37.49572356,126.91611039,1159010900,서울시,19.8,17.4,동작구,20.0,18.3,5.0
0,뉴홍현,97,서울시 동작구 신대방동,1159010900,344-179,서울시 동작구 보라매로7가길 9,37.493609,126.92591,19,0,6,5,174,40,22,뉴홍현종합건설주식회사,HT001,97.2,84.46,87,3,2,19,계단식,133200,379080,26640,219240,0,0,0,,,,,,,,,,,,,,,,서울대림초등학교,B100001587,서울특별시 동작구 대방동 391-62,공립,단설,19730801,서울특별시교육청,http://seouldaelim.sen.es.kr,20230531,21.6,21.0,553.0,476.0,20230531,9.0,64.0,8.0,9.0,7.0,8.0,8.0,8.0,165.0,182.0,153.0,172.0,175.0,177.0,1.0,5.0,48.0,1029.0,2.0,3.0,0.0,0.0,20230531,15.0,191.0,0.0,0.0,20230531,직영,3347.0,1235.0,1035751000.0,37.50062785,126.92569498,1159010800,서울시,19.8,17.4,동작구,20.0,18.3,14.0
0,대방펭귄,64㎡,서울시 동작구 신대방동,1159010900,364-55,서울시 동작구 여의대방로22나길 47,37.49622,126.922638,60,0,5,5,108,0,0,벽산건설,HT001,64.7,57.69,89,3,1,40,계단식,93300,284580,18660,172620,0,0,0,,,,,,,,,,,,,,,,서울보라매초등학교,B100005251,서울특별시 동작구 신대방동 488-1,공립,단설,20050301,서울특별시교육청,http://boramae.sen.es.kr,20230531,25.0,24.2,659.0,674.0,20230531,14.0,70.0,8.0,9.0,10.0,7.0,9.0,10.0,179.0,236.0,236.0,195.0,236.0,240.0,2.0,11.0,53.0,1333.0,2.0,4.0,0.0,0.0,20230531,29.0,364.0,0.0,0.0,20230531,직영,3347.0,1721.0,1425661000.0,37.49572356,126.91611039,1159010900,서울시,19.8,17.4,동작구,20.0,18.3,11.0
