,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년 학생 수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생 _수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분)
0,노블캐슬,178A㎡,서울시 용산구 동빙고동,1117013200,310-10,서울시 용산구 장문로 30,37.527824,126.993618,16,0,7,7,199,40,34,경암토건주식회사,HT001,178.63,132.42,74,4,2,7,계단식,,,,,,,,,,,24억,25억,,,"1,500/500",1억/500,"1,500/500",1억/500,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,18.0
1,노블캐슬,179B㎡,서울시 용산구 동빙고동,1117013200,310-10,서울시 용산구 장문로 30,37.527824,126.993618,16,0,7,7,199,40,34,경암토건주식회사,HT001,179.64,133.18,74,4,2,7,계단식,,,,,,,,,,,,,,,,,,,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,18.0
2,노블캐슬,219A㎡,서울시 용산구 동빙고동,1117013200,310-10,서울시 용산구 장문로 30,37.527824,126.993618,16,0,7,7,199,40,34,경암토건주식회사,HT001,219.67,165.68,75,4,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,18.0
3,노블캐슬,219B,서울시 용산구 동빙고동,1117013200,310-10,서울시 용산구 장문로 30,37.527824,126.993618,16,0,7,7,199,40,34,경암토건주식회사,HT001,219.77,165.76,75,4,2,1,계단식,,,,,,,,,,,,,,,"1,500/500",1억/500,"1,500/500",1억/500,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,18.0
0,라이온스,107㎡,서울시 용산구 동빙고동,1117013200,310-17,서울시 용산구 장문로 24,37.528106,126.992969,14,0,5,5,0,0,0,,HT001,107.1,103.79,97,3,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,16.0
1,라이온스,151A㎡,서울시 용산구 동빙고동,1117013200,310-17,서울시 용산구 장문로 24,37.528106,126.992969,14,0,5,5,0,0,0,,HT001,151.54,120.1,79,4,2,4,계단식,,,,,,,,,,,,,,,,,,,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,16.0
2,라이온스,153B㎡,서울시 용산구 동빙고동,1117013200,310-17,서울시 용산구 장문로 24,37.528106,126.992969,14,0,5,5,0,0,0,,HT001,153.34,121.9,79,4,2,4,계단식,,,,,,,,,,,17억,"17억 5,000",,,,,,,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,16.0
3,라이온스,164㎡,서울시 용산구 동빙고동,1117013200,310-17,서울시 용산구 장문로 24,37.528106,126.992969,14,0,5,5,0,0,0,,HT001,164.75,163.47,99,4,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,16.0
4,라이온스,186,서울시 용산구 동빙고동,1117013200,310-17,서울시 용산구 장문로 24,37.528106,126.992969,14,0,5,5,0,0,0,,HT001,186.53,155.09,83,4,2,4,계단식,,,,,,,,,,,,,,,,,,,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,16.0
0,베네띠앙펠리스빌,133㎡,서울시 용산구 동빙고동,1117013200,1-34,서울시 용산구 장문로9가길 21,37.528371,126.995711,15,0,4,4,199,57,35,,HT001,133.66,125.72,94,4,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울서빙고초등학교,B100002382,서울특별시 용산구 서빙고동 235번지,혁신,병설,19451101,서울특별시교육청,http://seobinggo.sen.es.kr,20230531,17.5,17.9,183.0,192.0,20230531,2.0,31.0,2.0,3.0,3.0,3.0,4.0,4.0,52.0,48.0,53.0,61.0,73.0,78.0,2.0,10.0,19.0,375.0,1.0,4.0,0.0,0.0,20230531,3.0,37.0,0.0,0.0,20230531,직영,3377.0,488.0,538246000.0,37.52130739,126.99222853,1117013300,서울시,19.8,17.4,용산구,17.0,15.2,19.0
