,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,YS홈타운(도시형),15A㎡,서울시 은평구 대조동,1138010600,186-44,서울시 은평구 통일로77길 6,37.616782,126.922496,42,0,11,11,456,58,6,(주)상원티에스,HT001,15.93,12.23,77,1,1,7,복도식,,,,,,,,,,,,,,,,,,,서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,10,137.0,195.0,
1,YS홈타운(도시형),16B㎡,서울시 은평구 대조동,1138010600,186-44,서울시 은평구 통일로77길 6,37.616782,126.922496,42,0,11,11,456,58,6,(주)상원티에스,HT001,16.14,12.39,77,1,1,7,복도식,,,,,,,,,,,1억 500,"1억 2,500",,,,,,,서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,10,137.0,195.0,
2,YS홈타운(도시형),16C㎡,서울시 은평구 대조동,1138010600,186-44,서울시 은평구 통일로77길 6,37.616782,126.922496,42,0,11,11,456,58,6,(주)상원티에스,HT001,16.88,12.96,77,1,1,7,복도식,,,,,,,,,,,,,,,,,,,서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,10,137.0,195.0,
3,YS홈타운(도시형),18D㎡,서울시 은평구 대조동,1138010600,186-44,서울시 은평구 통일로77길 6,37.616782,126.922496,42,0,11,11,456,58,6,(주)상원티에스,HT001,18.09,13.89,77,1,1,5,복도식,,,,,,,,,,,"9,500",1억,,,,,,,서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,10,137.0,195.0,
4,YS홈타운(도시형),21㎡,서울시 은평구 대조동,1138010600,186-44,서울시 은평구 통일로77길 6,37.616782,126.922496,42,0,11,11,456,58,6,(주)상원티에스,HT001,21.52,16.52,77,1,1,7,복도식,,,,,,,,,,,,,,,,,,,서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,10,137.0,195.0,
5,YS홈타운(도시형),21A㎡,서울시 은평구 대조동,1138010600,186-44,서울시 은평구 통일로77길 6,37.616782,126.922496,42,0,11,11,456,58,6,(주)상원티에스,HT001,21.06,16.17,77,1,1,7,복도식,,,,,,,,,,,,"1억 3,500",,,,,,,서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,10,137.0,195.0,
6,YS홈타운(도시형),21B,서울시 은평구 대조동,1138010600,186-44,서울시 은평구 통일로77길 6,37.616782,126.922496,42,0,11,11,456,58,6,(주)상원티에스,HT001,21.37,16.41,77,1,1,2,복도식,,,,,,,,,,,,,,,,,,,서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,10,137.0,195.0,
0,경인에버빌(주상복합),34㎡,서울시 은평구 대조동,1138010600,197-16,서울시 은평구 연서로26길 3-8,37.617505,126.920456,21,0,13,13,495,59,12,(주)가인산업개발,HT001,34.14,27.16,80,1,1,7,계단식,,,,,,,,,,,,,,,,"3,000/90",,"3,000/90",서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,8,137.0,195.0,
1,경인에버빌(주상복합),36B㎡,서울시 은평구 대조동,1138010600,197-16,서울시 은평구 연서로26길 3-8,37.617505,126.920456,21,0,13,13,495,59,12,(주)가인산업개발,HT001,36.34,28.91,80,1,1,7,계단식,,,,,,,,,,,,,,,,,,,서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,8,137.0,195.0,
2,경인에버빌(주상복합),37A,서울시 은평구 대조동,1138010600,197-16,서울시 은평구 연서로26길 3-8,37.617505,126.920456,21,0,13,13,495,59,12,(주)가인산업개발,HT001,37.33,29.7,80,1,1,7,계단식,,,,,,,,,,,,"3억 8,000",,,,,,,서울대조초등학교,B100001976,서울특별시 은평구 대조동 212-1번지,공립,단설,19670915,서울특별시교육청,http://daejo.sen.es.kr,20230531,19.6,21.4,403,367,20230531,8,41,6,5,6,5,6,6,109,123,133,114,139,,2,15,34,770,2,4,0,0,20230531,13,,0,0.0,20230531,직영,3485,1004,740958000,37.6128917,126.91958062,1138010600,서울시,19.8,17.4,은평구,19.6,17.9,8,137.0,195.0,
