,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년 학생 수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생 _수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분)
0,M펠리체,44㎡,서울시 양천구 신정동,1147010100,939-3,서울시 양천구 중앙로 336,37.525979,126.850291,14,0,8,7,241,49,11,(주)대한종합건설,HT001,44.61,38.8,87,1,1,2,계단식,,,,,,,,,,,,,,,,,,,,,,,서울양동초등학교,B100001041,서울특별시 양천구 신정동 941번지,혁신,단설,19720811,서울특별시교육청,http://yangdong.sen.es.kr,20230531,15.1,16.9,182.0,157.0,20230531,4.0,30.0,3.0,3.0,3.0,3.0,3.0,3.0,50.0,53.0,47.0,54.0,56.0,71.0,2.0,8.0,18.0,339.0,1.0,4.0,0.0,0.0,20230531,11.0,99.0,0.0,0.0,20230531,직영,3480.0,457.0,481860000.0,37.52608113,126.85120828,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,2.0
1,M펠리체,45B㎡,서울시 양천구 신정동,1147010100,939-3,서울시 양천구 중앙로 336,37.525979,126.850291,14,0,8,7,241,49,11,(주)대한종합건설,HT001,45.27,39.37,87,1,1,6,계단식,,,,,,,,,,,,,,,,,,,,,,,서울양동초등학교,B100001041,서울특별시 양천구 신정동 941번지,혁신,단설,19720811,서울특별시교육청,http://yangdong.sen.es.kr,20230531,15.1,16.9,182.0,157.0,20230531,4.0,30.0,3.0,3.0,3.0,3.0,3.0,3.0,50.0,53.0,47.0,54.0,56.0,71.0,2.0,8.0,18.0,339.0,1.0,4.0,0.0,0.0,20230531,11.0,99.0,0.0,0.0,20230531,직영,3480.0,457.0,481860000.0,37.52608113,126.85120828,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,2.0
2,M펠리체,45A㎡,서울시 양천구 신정동,1147010100,939-3,서울시 양천구 중앙로 336,37.525979,126.850291,14,0,8,7,241,49,11,(주)대한종합건설,HT001,45.16,39.28,87,1,1,4,계단식,,,,,,,,,,,,,,,,,,,,,,,서울양동초등학교,B100001041,서울특별시 양천구 신정동 941번지,혁신,단설,19720811,서울특별시교육청,http://yangdong.sen.es.kr,20230531,15.1,16.9,182.0,157.0,20230531,4.0,30.0,3.0,3.0,3.0,3.0,3.0,3.0,50.0,53.0,47.0,54.0,56.0,71.0,2.0,8.0,18.0,339.0,1.0,4.0,0.0,0.0,20230531,11.0,99.0,0.0,0.0,20230531,직영,3480.0,457.0,481860000.0,37.52608113,126.85120828,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,2.0
3,M펠리체,50,서울시 양천구 신정동,1147010100,939-3,서울시 양천구 중앙로 336,37.525979,126.850291,14,0,8,7,241,49,11,(주)대한종합건설,HT001,50.8,44.18,87,2,1,2,계단식,,,,,,,,,,,,,,,,,,,,,,,서울양동초등학교,B100001041,서울특별시 양천구 신정동 941번지,혁신,단설,19720811,서울특별시교육청,http://yangdong.sen.es.kr,20230531,15.1,16.9,182.0,157.0,20230531,4.0,30.0,3.0,3.0,3.0,3.0,3.0,3.0,50.0,53.0,47.0,54.0,56.0,71.0,2.0,8.0,18.0,339.0,1.0,4.0,0.0,0.0,20230531,11.0,99.0,0.0,0.0,20230531,직영,3480.0,457.0,481860000.0,37.52608113,126.85120828,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,2.0
0,SM엘루이,79A㎡,서울시 양천구 신정동,1147010100,1014-5,서울시 양천구 은행정로4길 25,37.521417,126.86259,41,0,12,11,249,49,41,(주)승민건설,HT001,79.14,59.67,75,3,2,1,계단식,176400,461160,35280,249480,0,0,0,,,,,,,,,,,,,,,,서울신서초등학교,B100001036,서울특별시 양천구 신정동 312번지,공립,단설,19871022,서울특별시교육청,http://sinseo.sen.es.kr,20230531,21.7,24.8,548.0,541.0,20230531,4.0,60.0,6.0,6.0,8.0,8.0,8.0,8.0,140.0,142.0,201.0,222.0,189.0,195.0,0.0,0.0,44.0,1089.0,1.0,4.0,0.0,0.0,20230531,12.0,163.0,0.0,0.0,20230531,직영,3347.0,1198.0,1423050000.0,37.52025264,126.86243232,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,1.0
1,SM엘루이,79B㎡,서울시 양천구 신정동,1147010100,1014-5,서울시 양천구 은행정로4길 25,37.521417,126.86259,41,0,12,11,249,49,41,(주)승민건설,HT001,79.06,59.75,76,3,1,1,계단식,180000,468000,36000,252000,0,0,0,,,,,,,,,,,,,,,,서울신서초등학교,B100001036,서울특별시 양천구 신정동 312번지,공립,단설,19871022,서울특별시교육청,http://sinseo.sen.es.kr,20230531,21.7,24.8,548.0,541.0,20230531,4.0,60.0,6.0,6.0,8.0,8.0,8.0,8.0,140.0,142.0,201.0,222.0,189.0,195.0,0.0,0.0,44.0,1089.0,1.0,4.0,0.0,0.0,20230531,12.0,163.0,0.0,0.0,20230531,직영,3347.0,1198.0,1423050000.0,37.52025264,126.86243232,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,1.0
2,SM엘루이,79C㎡,서울시 양천구 신정동,1147010100,1014-5,서울시 양천구 은행정로4길 25,37.521417,126.86259,41,0,12,11,249,49,41,(주)승민건설,HT001,79.12,59.84,76,3,1,1,계단식,180000,468000,36000,252000,0,0,0,,,,,,,,,,,,,,,,서울신서초등학교,B100001036,서울특별시 양천구 신정동 312번지,공립,단설,19871022,서울특별시교육청,http://sinseo.sen.es.kr,20230531,21.7,24.8,548.0,541.0,20230531,4.0,60.0,6.0,6.0,8.0,8.0,8.0,8.0,140.0,142.0,201.0,222.0,189.0,195.0,0.0,0.0,44.0,1089.0,1.0,4.0,0.0,0.0,20230531,12.0,163.0,0.0,0.0,20230531,직영,3347.0,1198.0,1423050000.0,37.52025264,126.86243232,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,1.0
3,SM엘루이,81㎡,서울시 양천구 신정동,1147010100,1014-5,서울시 양천구 은행정로4길 25,37.521417,126.86259,41,0,12,11,249,49,41,(주)승민건설,HT001,81.42,62.02,76,3,2,1,계단식,193500,493650,38700,261450,0,0,0,,,,,,,,,,,,,,,,서울신서초등학교,B100001036,서울특별시 양천구 신정동 312번지,공립,단설,19871022,서울특별시교육청,http://sinseo.sen.es.kr,20230531,21.7,24.8,548.0,541.0,20230531,4.0,60.0,6.0,6.0,8.0,8.0,8.0,8.0,140.0,142.0,201.0,222.0,189.0,195.0,0.0,0.0,44.0,1089.0,1.0,4.0,0.0,0.0,20230531,12.0,163.0,0.0,0.0,20230531,직영,3347.0,1198.0,1423050000.0,37.52025264,126.86243232,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,1.0
4,SM엘루이,111B㎡,서울시 양천구 신정동,1147010100,1014-5,서울시 양천구 은행정로4길 25,37.521417,126.86259,41,0,12,11,249,49,41,(주)승민건설,HT001,111.45,84.97,76,3,2,17,계단식,379800,847620,75960,391860,0,0,0,,,,,,,,,,,,,,,,서울신서초등학교,B100001036,서울특별시 양천구 신정동 312번지,공립,단설,19871022,서울특별시교육청,http://sinseo.sen.es.kr,20230531,21.7,24.8,548.0,541.0,20230531,4.0,60.0,6.0,6.0,8.0,8.0,8.0,8.0,140.0,142.0,201.0,222.0,189.0,195.0,0.0,0.0,44.0,1089.0,1.0,4.0,0.0,0.0,20230531,12.0,163.0,0.0,0.0,20230531,직영,3347.0,1198.0,1423050000.0,37.52025264,126.86243232,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,1.0
5,SM엘루이,111A㎡,서울시 양천구 신정동,1147010100,1014-5,서울시 양천구 은행정로4길 25,37.521417,126.86259,41,0,12,11,249,49,41,(주)승민건설,HT001,111.78,84.96,76,3,2,10,계단식,379800,847620,75960,391860,0,0,0,,,,,,,,,,,,,,,,서울신서초등학교,B100001036,서울특별시 양천구 신정동 312번지,공립,단설,19871022,서울특별시교육청,http://sinseo.sen.es.kr,20230531,21.7,24.8,548.0,541.0,20230531,4.0,60.0,6.0,6.0,8.0,8.0,8.0,8.0,140.0,142.0,201.0,222.0,189.0,195.0,0.0,0.0,44.0,1089.0,1.0,4.0,0.0,0.0,20230531,12.0,163.0,0.0,0.0,20230531,직영,3347.0,1198.0,1423050000.0,37.52025264,126.86243232,1147010100,서울시,19.8,17.4,양천구,21.4,18.9,1.0
