,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년 학생 수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생 _수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분)
0,남산트라팰리스(주상복합),149㎡,서울시 중구 남대문로5가,1114011800,827,서울시 중구 소월로2길 30,37.553828,126.975828,136,0,37,36,999,47,587,,HT001,149.26,116.11,78,3,2,33,계단식,,,,,,,,,,,,20억,,,,0/520,,0/520,,,,,서울삼광초등학교,B100002381,서울특별시 용산구 후암동 190-2,혁신,단설,19451101,서울특별시교육청,http://seoulsamkwang.sen.es.kr,20230531,17.1,18.2,202.0,181.0,20230531,6.0,34.0,4.0,3.0,3.0,3.0,3.0,4.0,49.0,63.0,64.0,68.0,66.0,67.0,1.0,6.0,20.0,383.0,2.0,3.0,0.0,0.0,20230531,11.0,147.0,0.0,0.0,20230531,직영,3550.0,461.0,453397000.0,37.54723795,126.97668432,1117010100,서울시,19.8,17.4,용산구,17.0,15.2,11.0
1,남산트라팰리스(주상복합),162㎡,서울시 중구 남대문로5가,1114011800,827,서울시 중구 소월로2길 30,37.553828,126.975828,136,0,37,36,999,47,587,,HT001,162.98,126.78,78,3,2,33,계단식,,,,,,,,,,,,22억,12억,"12억 5,000",0/600,1억/650,0/600,1억/650,,,,,서울삼광초등학교,B100002381,서울특별시 용산구 후암동 190-2,혁신,단설,19451101,서울특별시교육청,http://seoulsamkwang.sen.es.kr,20230531,17.1,18.2,202.0,181.0,20230531,6.0,34.0,4.0,3.0,3.0,3.0,3.0,4.0,49.0,63.0,64.0,68.0,66.0,67.0,1.0,6.0,20.0,383.0,2.0,3.0,0.0,0.0,20230531,11.0,147.0,0.0,0.0,20230531,직영,3550.0,461.0,453397000.0,37.54723795,126.97668432,1117010100,서울시,19.8,17.4,용산구,17.0,15.2,11.0
2,남산트라팰리스(주상복합),182㎡,서울시 중구 남대문로5가,1114011800,827,서울시 중구 소월로2길 30,37.553828,126.975828,136,0,37,36,999,47,587,,HT001,182.84,142.23,78,3,2,34,계단식,,,,,,,,,,,,,"12억 5,000",13억,,,,,,,,,서울삼광초등학교,B100002381,서울특별시 용산구 후암동 190-2,혁신,단설,19451101,서울특별시교육청,http://seoulsamkwang.sen.es.kr,20230531,17.1,18.2,202.0,181.0,20230531,6.0,34.0,4.0,3.0,3.0,3.0,3.0,4.0,49.0,63.0,64.0,68.0,66.0,67.0,1.0,6.0,20.0,383.0,2.0,3.0,0.0,0.0,20230531,11.0,147.0,0.0,0.0,20230531,직영,3550.0,461.0,453397000.0,37.54723795,126.97668432,1117010100,서울시,19.8,17.4,용산구,17.0,15.2,11.0
3,남산트라팰리스(주상복합),190㎡,서울시 중구 남대문로5가,1114011800,827,서울시 중구 소월로2길 30,37.553828,126.975828,136,0,37,36,999,47,587,,HT001,190.86,148.47,78,4,2,34,계단식,,,,,,,,,,,22억,25억,,,,,,,,,,,서울삼광초등학교,B100002381,서울특별시 용산구 후암동 190-2,혁신,단설,19451101,서울특별시교육청,http://seoulsamkwang.sen.es.kr,20230531,17.1,18.2,202.0,181.0,20230531,6.0,34.0,4.0,3.0,3.0,3.0,3.0,4.0,49.0,63.0,64.0,68.0,66.0,67.0,1.0,6.0,20.0,383.0,2.0,3.0,0.0,0.0,20230531,11.0,147.0,0.0,0.0,20230531,직영,3550.0,461.0,453397000.0,37.54723795,126.97668432,1117010100,서울시,19.8,17.4,용산구,17.0,15.2,11.0
4,남산트라팰리스(주상복합),245㎡,서울시 중구 남대문로5가,1114011800,827,서울시 중구 소월로2길 30,37.553828,126.975828,136,0,37,36,999,47,587,,HT001,245.01,190.28,78,4,3,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울삼광초등학교,B100002381,서울특별시 용산구 후암동 190-2,혁신,단설,19451101,서울특별시교육청,http://seoulsamkwang.sen.es.kr,20230531,17.1,18.2,202.0,181.0,20230531,6.0,34.0,4.0,3.0,3.0,3.0,3.0,4.0,49.0,63.0,64.0,68.0,66.0,67.0,1.0,6.0,20.0,383.0,2.0,3.0,0.0,0.0,20230531,11.0,147.0,0.0,0.0,20230531,직영,3550.0,461.0,453397000.0,37.54723795,126.97668432,1117010100,서울시,19.8,17.4,용산구,17.0,15.2,11.0
5,남산트라팰리스(주상복합),265,서울시 중구 남대문로5가,1114011800,827,서울시 중구 소월로2길 30,37.553828,126.975828,136,0,37,36,999,47,587,,HT001,265.75,206.36,78,4,3,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울삼광초등학교,B100002381,서울특별시 용산구 후암동 190-2,혁신,단설,19451101,서울특별시교육청,http://seoulsamkwang.sen.es.kr,20230531,17.1,18.2,202.0,181.0,20230531,6.0,34.0,4.0,3.0,3.0,3.0,3.0,4.0,49.0,63.0,64.0,68.0,66.0,67.0,1.0,6.0,20.0,383.0,2.0,3.0,0.0,0.0,20230531,11.0,147.0,0.0,0.0,20230531,직영,3550.0,461.0,453397000.0,37.54723795,126.97668432,1117010100,서울시,19.8,17.4,용산구,17.0,15.2,11.0
