,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,KCC,102㎡,서울시 동작구 사당동,1159010700,1153,서울시 동작구 사당로20나길 57,37.48098,126.97346,111,0,12,12,225,24,145,(주)KCC건설,HT001,102.76,84.74,82,3,2,88,계단식,380700,849330,76140,392490,0,0,0,,,,"9억 6,000",11억,,,,,,,서울남사초등학교,B100001583,서울특별시 동작구 사당동 1011-1,공립,단설,19790927,서울특별시교육청,http://namsa.sen.es.kr,20230531,17.3,20.1,275,227,20230531,5,32,4,5,4,3,4,4,73,102,84,72,82,,1,6,24,502,1,2,0,0,20230531,15,,0,0.0,20230531,직영,3377,638,619829000,37.48234446,126.97886174,1159010700,서울시,19.8,17.4,동작구,20.0,18.3,8,83.0,171.0,
1,KCC,140,서울시 동작구 사당동,1159010700,1153,서울시 동작구 사당로20나길 57,37.48098,126.97346,111,0,12,12,225,24,145,(주)KCC건설,HT001,140.74,121.31,86,4,2,23,계단식,483520,1025630,96700,445410,0,0,0,,,,"11억 9,000",14억,,,,,,,서울남사초등학교,B100001583,서울특별시 동작구 사당동 1011-1,공립,단설,19790927,서울특별시교육청,http://namsa.sen.es.kr,20230531,17.3,20.1,275,227,20230531,5,32,4,5,4,3,4,4,73,102,84,72,82,,1,6,24,502,1,2,0,0,20230531,15,,0,0.0,20230531,직영,3377,638,619829000,37.48234446,126.97886174,1159010700,서울시,19.8,17.4,동작구,20.0,18.3,8,83.0,171.0,
0,강남드리움,94A㎡,서울시 동작구 사당동,1159010700,1051-6,서울시 동작구 남부순환로 2005,37.475913,126.971454,14,0,7,7,260,39,16,건화종합건설(주),HT001,94.68,84.99,90,3,2,1,계단식,106400,318640,21280,190960,0,0,0,,,,,,,,,,,,서울사당초등학교,B100001593,서울특별시 관악구 남현동 1080-1,혁신,단설,19720713,서울특별시교육청,http://sadang.sen.es.kr,20230531,16.3,18.4,312,239,20230531,8,38,5,5,5,4,4,5,74,97,99,80,86,,2,15,28,551,1,2,0,0,20230531,12,,0,0.0,20230531,직영,3377,687,687315000,37.47414077,126.97434203,1162010300,서울시,19.8,17.4,관악구,18.7,16.5,8,100.0,147.0,
1,강남드리움,96B㎡,서울시 동작구 사당동,1159010700,1051-6,서울시 동작구 남부순환로 2005,37.475913,126.971454,14,0,7,7,260,39,16,건화종합건설(주),HT001,96.05,86.22,90,3,2,1,계단식,109040,325490,21800,194650,0,0,0,,,,,,,,,,,,서울사당초등학교,B100001593,서울특별시 관악구 남현동 1080-1,혁신,단설,19720713,서울특별시교육청,http://sadang.sen.es.kr,20230531,16.3,18.4,312,239,20230531,8,38,5,5,5,4,4,5,74,97,99,80,86,,2,15,28,551,1,2,0,0,20230531,12,,0,0.0,20230531,직영,3377,687,687315000,37.47414077,126.97434203,1162010300,서울시,19.8,17.4,관악구,18.7,16.5,8,100.0,147.0,
2,강남드리움,100㎡,서울시 동작구 사당동,1159010700,1051-6,서울시 동작구 남부순환로 2005,37.475913,126.971454,14,0,7,7,260,39,16,건화종합건설(주),HT001,100.05,89.8,90,3,2,6,계단식,114320,339220,22860,202040,0,0,0,,,,,,,,,,,,서울사당초등학교,B100001593,서울특별시 관악구 남현동 1080-1,혁신,단설,19720713,서울특별시교육청,http://sadang.sen.es.kr,20230531,16.3,18.4,312,239,20230531,8,38,5,5,5,4,4,5,74,97,99,80,86,,2,15,28,551,1,2,0,0,20230531,12,,0,0.0,20230531,직영,3377,687,687315000,37.47414077,126.97434203,1162010300,서울시,19.8,17.4,관악구,18.7,16.5,8,100.0,147.0,
3,강남드리움,101,서울시 동작구 사당동,1159010700,1051-6,서울시 동작구 남부순환로 2005,37.475913,126.971454,14,0,7,7,260,39,16,건화종합건설(주),HT001,101.43,91.04,90,3,2,6,계단식,114320,339220,22860,202040,0,0,0,,,,,,,,,,,,서울사당초등학교,B100001593,서울특별시 관악구 남현동 1080-1,혁신,단설,19720713,서울특별시교육청,http://sadang.sen.es.kr,20230531,16.3,18.4,312,239,20230531,8,38,5,5,5,4,4,5,74,97,99,80,86,,2,15,28,551,1,2,0,0,20230531,12,,0,0.0,20230531,직영,3377,687,687315000,37.47414077,126.97434203,1162010300,서울시,19.8,17.4,관악구,18.7,16.5,8,100.0,147.0,
0,경남아너스빌,77㎡,서울시 동작구 사당동,1159010700,1134,서울시 동작구 사당로9가길 82,37.487973,126.967661,340,0,18,10,290,29,344,대아건설주식회사,HT001,77.02,59.9,78,3,1,144,복도식,241520,584880,48300,295060,0,0,0,,169780,168785,8억,9억,,,,,,,서울신남성초등학교,B100001597,서울특별시 동작구 사당동 199-1,공립,단설,19750311,서울특별시교육청,http://shinnamsung.sen.es.kr,20230531,18.5,19.9,252,245,20230531,5,30,5,4,4,3,4,4,90,87,90,71,70,,1,5,24,497,0,5,0,0,20230531,8,,0,0.0,20230531,직영,3377,555,680268000,37.4889471,126.9652047,1159010700,서울시,19.8,17.4,동작구,20.0,18.3,4,84.0,159.0,
1,경남아너스빌,104㎡,서울시 동작구 사당동,1159010700,1134,서울시 동작구 사당로9가길 82,37.487973,126.967661,340,0,18,10,290,29,344,대아건설주식회사,HT001,104.55,84.98,81,3,2,144,계단식,343600,778840,68720,366520,0,0,0,,240867,239455,10억,"11억 5,000",,"6억 2,000",,,,,서울신남성초등학교,B100001597,서울특별시 동작구 사당동 199-1,공립,단설,19750311,서울특별시교육청,http://shinnamsung.sen.es.kr,20230531,18.5,19.9,252,245,20230531,5,30,5,4,4,3,4,4,90,87,90,71,70,,1,5,24,497,0,5,0,0,20230531,8,,0,0.0,20230531,직영,3377,555,680268000,37.4889471,126.9652047,1159010700,서울시,19.8,17.4,동작구,20.0,18.3,4,84.0,159.0,
2,경남아너스빌,129,서울시 동작구 사당동,1159010700,1134,서울시 동작구 사당로9가길 82,37.487973,126.967661,340,0,18,10,290,29,344,대아건설주식회사,HT001,129.52,114.29,88,4,2,52,계단식,402300,890370,80460,407610,0,0,0,,323943,322044,14억,"14억 5,000",,,,,,,서울신남성초등학교,B100001597,서울특별시 동작구 사당동 199-1,공립,단설,19750311,서울특별시교육청,http://shinnamsung.sen.es.kr,20230531,18.5,19.9,252,245,20230531,5,30,5,4,4,3,4,4,90,87,90,71,70,,1,5,24,497,0,5,0,0,20230531,8,,0,0.0,20230531,직영,3377,555,680268000,37.4889471,126.9652047,1159010700,서울시,19.8,17.4,동작구,20.0,18.3,4,84.0,159.0,
0,공감지음포레뷰,79A㎡,서울시 동작구 사당동,1159010700,235-62,서울시 동작구 솔밭로 74,37.483068,126.967061,14,0,7,7,199,37,14,(주)공감종합건설,HT001,79.99,71.41,89,3,2,6,계단식,,,,,,,,,,,,,,,,,,,서울행림초등학교,B100001611,서울특별시 동작구 사당동 236-4,혁신,단설,19920506,서울특별시교육청,http://hrim.sen.es.kr,20230531,14.0,18.4,112,109,20230531,4,19,2,2,2,2,2,2,27,38,42,30,40,,0,0,12,221,2,3,0,0,20230531,0,,0,0.0,20230531,직영,3480,303,467114000,37.48287886,126.96430293,1159010700,서울시,19.8,17.4,동작구,20.0,18.3,6,44.0,0.0,
1,공감지음포레뷰,80B㎡,서울시 동작구 사당동,1159010700,235-62,서울시 동작구 솔밭로 74,37.483068,126.967061,14,0,7,7,199,37,14,(주)공감종합건설,HT001,80.04,71.45,89,3,2,6,계단식,,,,,,,,,,,,,,,,,,,서울행림초등학교,B100001611,서울특별시 동작구 사당동 236-4,혁신,단설,19920506,서울특별시교육청,http://hrim.sen.es.kr,20230531,14.0,18.4,112,109,20230531,4,19,2,2,2,2,2,2,27,38,42,30,40,,0,0,12,221,2,3,0,0,20230531,0,,0,0.0,20230531,직영,3480,303,467114000,37.48287886,126.96430293,1159010700,서울시,19.8,17.4,동작구,20.0,18.3,6,44.0,0.0,
