,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,JS타운(주상복합),14A㎡,서울시 동작구 노량진동,1159010100,39-9,서울시 동작구 노량진로12길 15-3,37.512603,126.938563,16,0,13,13,451,54,9,가우디피아건축,HT001,14.45,12.12,84,1,1,3,계단식,,,,,,,,,,,,,,,,"1,000/55",,"1,000/55",서울노량진초등학교,B100001585,서울특별시 동작구 노량진동 238,혁신,단설,19480320,서울특별시교육청,http://noryangjin.sen.es.kr,20230531,12.9,14.9,103,105,20230531,4,27,2,2,2,2,2,2,29,24,41,28,42,,2,9,12,208,2,2,0,0,20230531,2,,0,0.0,20230531,직영,3480,369,496036000,37.51159349,126.94077146,1159010100,서울시,19.8,17.4,동작구,20.0,18.3,5,35.0,44.0,
1,JS타운(주상복합),14B㎡,서울시 동작구 노량진동,1159010100,39-9,서울시 동작구 노량진로12길 15-3,37.512603,126.938563,16,0,13,13,451,54,9,가우디피아건축,HT001,14.48,12.12,84,1,1,1,계단식,,,,,,,,,,,,,,,,,,,서울노량진초등학교,B100001585,서울특별시 동작구 노량진동 238,혁신,단설,19480320,서울특별시교육청,http://noryangjin.sen.es.kr,20230531,12.9,14.9,103,105,20230531,4,27,2,2,2,2,2,2,29,24,41,28,42,,2,9,12,208,2,2,0,0,20230531,2,,0,0.0,20230531,직영,3480,369,496036000,37.51159349,126.94077146,1159010100,서울시,19.8,17.4,동작구,20.0,18.3,5,35.0,44.0,
2,JS타운(주상복합),17A㎡,서울시 동작구 노량진동,1159010100,39-9,서울시 동작구 노량진로12길 15-3,37.512603,126.938563,16,0,13,13,451,54,9,가우디피아건축,HT001,17.59,14.75,84,1,1,3,계단식,,,,,,,,,,,,,,,,,,,서울노량진초등학교,B100001585,서울특별시 동작구 노량진동 238,혁신,단설,19480320,서울특별시교육청,http://noryangjin.sen.es.kr,20230531,12.9,14.9,103,105,20230531,4,27,2,2,2,2,2,2,29,24,41,28,42,,2,9,12,208,2,2,0,0,20230531,2,,0,0.0,20230531,직영,3480,369,496036000,37.51159349,126.94077146,1159010100,서울시,19.8,17.4,동작구,20.0,18.3,5,35.0,44.0,
3,JS타운(주상복합),17B㎡,서울시 동작구 노량진동,1159010100,39-9,서울시 동작구 노량진로12길 15-3,37.512603,126.938563,16,0,13,13,451,54,9,가우디피아건축,HT001,17.63,14.75,84,1,1,1,계단식,,,,,,,,,,,,,,,,,,,서울노량진초등학교,B100001585,서울특별시 동작구 노량진동 238,혁신,단설,19480320,서울특별시교육청,http://noryangjin.sen.es.kr,20230531,12.9,14.9,103,105,20230531,4,27,2,2,2,2,2,2,29,24,41,28,42,,2,9,12,208,2,2,0,0,20230531,2,,0,0.0,20230531,직영,3480,369,496036000,37.51159349,126.94077146,1159010100,서울시,19.8,17.4,동작구,20.0,18.3,5,35.0,44.0,
4,JS타운(주상복합),20A㎡,서울시 동작구 노량진동,1159010100,39-9,서울시 동작구 노량진로12길 15-3,37.512603,126.938563,16,0,13,13,451,54,9,가우디피아건축,HT001,20.21,16.95,84,1,1,3,계단식,,,,,,,,,,,,,,,,,,,서울노량진초등학교,B100001585,서울특별시 동작구 노량진동 238,혁신,단설,19480320,서울특별시교육청,http://noryangjin.sen.es.kr,20230531,12.9,14.9,103,105,20230531,4,27,2,2,2,2,2,2,29,24,41,28,42,,2,9,12,208,2,2,0,0,20230531,2,,0,0.0,20230531,직영,3480,369,496036000,37.51159349,126.94077146,1159010100,서울시,19.8,17.4,동작구,20.0,18.3,5,35.0,44.0,
5,JS타운(주상복합),20B㎡,서울시 동작구 노량진동,1159010100,39-9,서울시 동작구 노량진로12길 15-3,37.512603,126.938563,16,0,13,13,451,54,9,가우디피아건축,HT001,20.25,16.95,84,1,1,1,계단식,,,,,,,,,,,,,,,,,,,서울노량진초등학교,B100001585,서울특별시 동작구 노량진동 238,혁신,단설,19480320,서울특별시교육청,http://noryangjin.sen.es.kr,20230531,12.9,14.9,103,105,20230531,4,27,2,2,2,2,2,2,29,24,41,28,42,,2,9,12,208,2,2,0,0,20230531,2,,0,0.0,20230531,직영,3480,369,496036000,37.51159349,126.94077146,1159010100,서울시,19.8,17.4,동작구,20.0,18.3,5,35.0,44.0,
6,JS타운(주상복합),22A㎡,서울시 동작구 노량진동,1159010100,39-9,서울시 동작구 노량진로12길 15-3,37.512603,126.938563,16,0,13,13,451,54,9,가우디피아건축,HT001,22.65,19,84,1,1,3,계단식,,,,,,,,,,,,,,,,,,,서울노량진초등학교,B100001585,서울특별시 동작구 노량진동 238,혁신,단설,19480320,서울특별시교육청,http://noryangjin.sen.es.kr,20230531,12.9,14.9,103,105,20230531,4,27,2,2,2,2,2,2,29,24,41,28,42,,2,9,12,208,2,2,0,0,20230531,2,,0,0.0,20230531,직영,3480,369,496036000,37.51159349,126.94077146,1159010100,서울시,19.8,17.4,동작구,20.0,18.3,5,35.0,44.0,
7,JS타운(주상복합),22B,서울시 동작구 노량진동,1159010100,39-9,서울시 동작구 노량진로12길 15-3,37.512603,126.938563,16,0,13,13,451,54,9,가우디피아건축,HT001,22.7,19,84,1,1,1,계단식,,,,,,,,,,,,,,,,,,,서울노량진초등학교,B100001585,서울특별시 동작구 노량진동 238,혁신,단설,19480320,서울특별시교육청,http://noryangjin.sen.es.kr,20230531,12.9,14.9,103,105,20230531,4,27,2,2,2,2,2,2,29,24,41,28,42,,2,9,12,208,2,2,0,0,20230531,2,,0,0.0,20230531,직영,3480,369,496036000,37.51159349,126.94077146,1159010100,서울시,19.8,17.4,동작구,20.0,18.3,5,35.0,44.0,
0,노량진큐브스테이트(도시형),21A㎡,서울시 동작구 노량진동,1159010100,267-6,서울시 동작구 노량진로 80,37.512829,126.934642,18,0,16,16,435,48,15,천명토건주식회사,HT001,21.47,15.94,74,1,1,10,계단식,,,,,,,,,,,,,,,,,,,서울영화초등학교,B100001604,서울특별시 동작구 대방동 44-3,혁신,단설,19620903,서울특별시교육청,http://younghwa.sen.es.kr,20230531,16.2,20.1,206,215,20230531,3,34,3,3,3,3,3,4,69,61,69,68,71,,2,11,19,421,1,3,0,0,20230531,13,,0,0.0,20230531,직영,3377,510,582399000,37.50930525,126.93293236,1159010800,서울시,19.8,17.4,동작구,20.0,18.3,9,72.0,175.0,
1,노량진큐브스테이트(도시형),24B㎡,서울시 동작구 노량진동,1159010100,267-6,서울시 동작구 노량진로 80,37.512829,126.934642,18,0,16,16,435,48,15,천명토건주식회사,HT001,24.14,17.92,74,1,1,4,계단식,,,,,,,,,,,,,,"2억 3,000",,,,,서울영화초등학교,B100001604,서울특별시 동작구 대방동 44-3,혁신,단설,19620903,서울특별시교육청,http://younghwa.sen.es.kr,20230531,16.2,20.1,206,215,20230531,3,34,3,3,3,3,3,4,69,61,69,68,71,,2,11,19,421,1,3,0,0,20230531,13,,0,0.0,20230531,직영,3377,510,582399000,37.50930525,126.93293236,1159010800,서울시,19.8,17.4,동작구,20.0,18.3,9,72.0,175.0,
