,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,극동미라주,89㎡,서울시 성동구 하왕십리동,1120010200,1058,서울시 성동구 난계로 73,37.558885,127.022922,414,0,23,8,336,25,465,극동건설,HT001,89.79,59.4,66,3,1,136,복도식,318600,731340,63720,349020,0,0,0,,181418,171886,"8억 4,000","8억 7,000",,,,,,,서울금북초등학교,B100002171,서울특별시 성동구 금호동1가 48-2번지,혁신,단설,19681126,서울특별시교육청,http://gb.sen.es.kr,20230531,17.6,19.8,371,363,20230531,3,56,5,7,6,6,6,5,94,142,121,125,126,,2,12,35,734,2,2,0,0,20230531,7,,0,0.0,20230531,직영,3455,827,892652000,37.55712367,127.02346815,1120010900,서울시,19.8,17.4,성동구,17.8,15.9,2,114.0,266.0,
1,극동미라주,95㎡,서울시 성동구 하왕십리동,1120010200,1058,서울시 성동구 난계로 73,37.558885,127.022922,414,0,23,8,336,25,465,극동건설,HT001,95.97,72.72,76,3,1,9,계단식,319500,733050,63900,349650,0,0,0,,222100,210430,,,,,,,,,서울금북초등학교,B100002171,서울특별시 성동구 금호동1가 48-2번지,혁신,단설,19681126,서울특별시교육청,http://gb.sen.es.kr,20230531,17.6,19.8,371,363,20230531,3,56,5,7,6,6,6,5,94,142,121,125,126,,2,12,35,734,2,2,0,0,20230531,7,,0,0.0,20230531,직영,3455,827,892652000,37.55712367,127.02346815,1120010900,서울시,19.8,17.4,성동구,17.8,15.9,2,114.0,266.0,
2,극동미라주,109㎡,서울시 성동구 하왕십리동,1120010200,1058,서울시 성동구 난계로 73,37.558885,127.022922,414,0,23,8,336,25,465,극동건설,HT001,109.63,84.33,77,3,2,171,계단식,519750,1083600,103950,459900,0,0,0,,257559,244026,"9억 4,000",12억,,,,,,,서울금북초등학교,B100002171,서울특별시 성동구 금호동1가 48-2번지,혁신,단설,19681126,서울특별시교육청,http://gb.sen.es.kr,20230531,17.6,19.8,371,363,20230531,3,56,5,7,6,6,6,5,94,142,121,125,126,,2,12,35,734,2,2,0,0,20230531,7,,0,0.0,20230531,직영,3455,827,892652000,37.55712367,127.02346815,1120010900,서울시,19.8,17.4,성동구,17.8,15.9,2,114.0,266.0,
3,극동미라주,141A㎡,서울시 성동구 하왕십리동,1120010200,1058,서울시 성동구 난계로 73,37.558885,127.022922,414,0,23,8,336,25,465,극동건설,HT001,141.17,114.63,81,4,2,81,계단식,630000,1260000,126000,504000,0,0,0,,350100,331705,"11억 5,000",14억,,,,,,,서울금북초등학교,B100002171,서울특별시 성동구 금호동1가 48-2번지,혁신,단설,19681126,서울특별시교육청,http://gb.sen.es.kr,20230531,17.6,19.8,371,363,20230531,3,56,5,7,6,6,6,5,94,142,121,125,126,,2,12,35,734,2,2,0,0,20230531,7,,0,0.0,20230531,직영,3455,827,892652000,37.55712367,127.02346815,1120010900,서울시,19.8,17.4,성동구,17.8,15.9,2,114.0,266.0,
4,극동미라주,141B,서울시 성동구 하왕십리동,1120010200,1058,서울시 성동구 난계로 73,37.558885,127.022922,414,0,23,8,336,25,465,극동건설,HT001,141.17,114.63,81,4,2,17,계단식,579600,1179360,115920,483840,0,0,0,,350100,331705,,14억,,,,,,,서울금북초등학교,B100002171,서울특별시 성동구 금호동1가 48-2번지,혁신,단설,19681126,서울특별시교육청,http://gb.sen.es.kr,20230531,17.6,19.8,371,363,20230531,3,56,5,7,6,6,6,5,94,142,121,125,126,,2,12,35,734,2,2,0,0,20230531,7,,0,0.0,20230531,직영,3455,827,892652000,37.55712367,127.02346815,1120010900,서울시,19.8,17.4,성동구,17.8,15.9,2,114.0,266.0,
0,금호베스트빌,87㎡,서울시 성동구 하왕십리동,1120010200,1052,서울시 성동구 난계로 114-31,37.561641,127.025965,458,0,24,9,318,23,531,금호산업 (주),HT001,87.07,59.79,69,2,1,137,복도식,345600,782640,69120,367920,0,0,0,,169332,161815,"7억 7,000",9억,"2억 9,000","4억 6,000",,,,,서울무학초등학교,B100002177,서울특별시 성동구 하왕십리동 950-1번지,혁신,단설,19150901,서울특별시교육청,http://muhag.sen.es.kr,20230531,14.7,17.6,233,225,20230531,4,40,4,4,4,4,4,4,71,73,63,83,76,,2,11,24,458,1,4,0,0,20230531,3,,0,0.0,20230531,직영,3447,523,668463000,37.56295716,127.02955479,1120010200,서울시,19.8,17.4,성동구,17.8,15.9,12,81.0,47.0,
1,금호베스트빌,110㎡,서울시 성동구 하왕십리동,1120010200,1052,서울시 성동구 난계로 114-31,37.561641,127.025965,458,0,24,9,318,23,531,금호산업 (주),HT001,110.16,84.97,77,3,2,185,계단식,507150,1063440,101430,454860,0,0,0,,240645,229961,"9억 6,000","11억 3,000",,6억,,,,,서울무학초등학교,B100002177,서울특별시 성동구 하왕십리동 950-1번지,혁신,단설,19150901,서울특별시교육청,http://muhag.sen.es.kr,20230531,14.7,17.6,233,225,20230531,4,40,4,4,4,4,4,4,71,73,63,83,76,,2,11,24,458,1,4,0,0,20230531,3,,0,0.0,20230531,직영,3447,523,668463000,37.56295716,127.02955479,1120010200,서울시,19.8,17.4,성동구,17.8,15.9,12,81.0,47.0,
2,금호베스트빌,144㎡,서울시 성동구 하왕십리동,1120010200,1052,서울시 성동구 난계로 114-31,37.561641,127.025965,458,0,24,9,318,23,531,금호산업 (주),HT001,144.36,114.73,79,4,2,18,계단식,567000,1159200,113400,478800,0,0,0,,324928,310503,,"11억 5,000",,,,,,,서울무학초등학교,B100002177,서울특별시 성동구 하왕십리동 950-1번지,혁신,단설,19150901,서울특별시교육청,http://muhag.sen.es.kr,20230531,14.7,17.6,233,225,20230531,4,40,4,4,4,4,4,4,71,73,63,83,76,,2,11,24,458,1,4,0,0,20230531,3,,0,0.0,20230531,직영,3447,523,668463000,37.56295716,127.02955479,1120010200,서울시,19.8,17.4,성동구,17.8,15.9,12,81.0,47.0,
3,금호베스트빌,150,서울시 성동구 하왕십리동,1120010200,1052,서울시 성동구 난계로 114-31,37.561641,127.025965,458,0,24,9,318,23,531,금호산업 (주),HT001,150.03,114.93,77,4,2,118,계단식,598500,1209600,119700,491400,0,0,0,,325495,311044,11억,13억,,6억,,,,,서울무학초등학교,B100002177,서울특별시 성동구 하왕십리동 950-1번지,혁신,단설,19150901,서울특별시교육청,http://muhag.sen.es.kr,20230531,14.7,17.6,233,225,20230531,4,40,4,4,4,4,4,4,71,73,63,83,76,,2,11,24,458,1,4,0,0,20230531,3,,0,0.0,20230531,직영,3447,523,668463000,37.56295716,127.02955479,1120010200,서울시,19.8,17.4,성동구,17.8,15.9,12,81.0,47.0,
0,뉴타운,77㎡,서울시 성동구 하왕십리동,1120010200,887-2,서울시 성동구 왕십리로 391-1,37.564549,127.02681,19,0,6,4,258,53,23,(주)새광종합건설,HT001,77.88,69.84,90,3,1,1,계단식,100500,303300,20100,182700,0,0,0,,,,,,,,,,,,서울무학초등학교,B100002177,서울특별시 성동구 하왕십리동 950-1번지,혁신,단설,19150901,서울특별시교육청,http://muhag.sen.es.kr,20230531,14.7,17.6,233,225,20230531,4,40,4,4,4,4,4,4,71,73,63,83,76,,2,11,24,458,1,4,0,0,20230531,3,,0,0.0,20230531,직영,3447,523,668463000,37.56295716,127.02955479,1120010200,서울시,19.8,17.4,성동구,17.8,15.9,7,81.0,47.0,
