,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,INS새터,80㎡,서울시 동대문구 장안동,1123010600,404-13,서울시 동대문구 천호대로77길 62,37.564514,127.062546,18,0,7,7,199,36,22,아이엔에스종합건설주식회사,HT001,80.61,68.86,85,3,2,1,계단식,81800,254680,16360,156520,0,0,0,,,,,,,,,,,,서울군자초등학교,B100001397,서울특별시 동대문구 장안동 239-2,혁신,단설,19730106,서울특별시교육청,http://kunja.sen.es.kr,20230531,14.2,16.7,153,147,20230531,3,27,3,3,3,2,2,3,52,52,55,32,47,,2,14,16,300,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3683,351,577990000,37.56421303,127.06142637,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,1,48.0,147.0,
1,INS새터,99A㎡,서울시 동대문구 장안동,1123010600,404-13,서울시 동대문구 천호대로77길 62,37.564514,127.062546,18,0,7,7,199,36,22,아이엔에스종합건설주식회사,HT001,99.33,84.86,85,3,2,12,계단식,110360,328930,22070,196500,0,0,0,,,,,,,,,,,,서울군자초등학교,B100001397,서울특별시 동대문구 장안동 239-2,혁신,단설,19730106,서울특별시교육청,http://kunja.sen.es.kr,20230531,14.2,16.7,153,147,20230531,3,27,3,3,3,2,2,3,52,52,55,32,47,,2,14,16,300,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3683,351,577990000,37.56421303,127.06142637,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,1,48.0,147.0,
2,INS새터,99B,서울시 동대문구 장안동,1123010600,404-13,서울시 동대문구 천호대로77길 62,37.564514,127.062546,18,0,7,7,199,36,22,아이엔에스종합건설주식회사,HT001,99.37,84.89,85,3,2,5,계단식,110360,328930,22070,196500,0,0,0,,,,,,,,,,,,서울군자초등학교,B100001397,서울특별시 동대문구 장안동 239-2,혁신,단설,19730106,서울특별시교육청,http://kunja.sen.es.kr,20230531,14.2,16.7,153,147,20230531,3,27,3,3,3,2,2,3,52,52,55,32,47,,2,14,16,300,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3683,351,577990000,37.56421303,127.06142637,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,1,48.0,147.0,
0,J빌딩,21A㎡,서울시 동대문구 장안동,1123010600,307-1,서울시 동대문구 답십리로 271-6,37.573011,127.070807,24,0,10,10,399,57,15,주식회사 영인종합건설,HT001,21.86,14.6,67,1,1,4,계단식,,,,,,,,,,,,,,,,,,,서울장평초등학교,B100001420,서울특별시 동대문구 장안동 323,공립,병설,19800404,서울특별시교육청,http://jang-pyung.sen.es.kr,20230531,22.0,23.9,589,510,20230531,10,61,8,7,8,6,8,7,191,180,199,147,200,,2,13,44,1099,4,4,0,0,20230531,26,,0,0.0,20230531,일부위탁,3347,1116,1127233000,37.57354823,127.07330427,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,8,169.0,483.0,
1,J빌딩,22B㎡,서울시 동대문구 장안동,1123010600,307-1,서울시 동대문구 답십리로 271-6,37.573011,127.070807,24,0,10,10,399,57,15,주식회사 영인종합건설,HT001,22.82,15.24,67,1,1,8,계단식,,,,,,,,,,,,,,,,,,,서울장평초등학교,B100001420,서울특별시 동대문구 장안동 323,공립,병설,19800404,서울특별시교육청,http://jang-pyung.sen.es.kr,20230531,22.0,23.9,589,510,20230531,10,61,8,7,8,6,8,7,191,180,199,147,200,,2,13,44,1099,4,4,0,0,20230531,26,,0,0.0,20230531,일부위탁,3347,1116,1127233000,37.57354823,127.07330427,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,8,169.0,483.0,
2,J빌딩,24C㎡,서울시 동대문구 장안동,1123010600,307-1,서울시 동대문구 답십리로 271-6,37.573011,127.070807,24,0,10,10,399,57,15,주식회사 영인종합건설,HT001,24.48,16.35,67,1,1,8,계단식,,,,,,,,,,,,,,,,,,,서울장평초등학교,B100001420,서울특별시 동대문구 장안동 323,공립,병설,19800404,서울특별시교육청,http://jang-pyung.sen.es.kr,20230531,22.0,23.9,589,510,20230531,10,61,8,7,8,6,8,7,191,180,199,147,200,,2,13,44,1099,4,4,0,0,20230531,26,,0,0.0,20230531,일부위탁,3347,1116,1127233000,37.57354823,127.07330427,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,8,169.0,483.0,
3,J빌딩,24,서울시 동대문구 장안동,1123010600,307-1,서울시 동대문구 답십리로 271-6,37.573011,127.070807,24,0,10,10,399,57,15,주식회사 영인종합건설,HT001,24.95,16.66,67,1,1,4,계단식,,,,,,,,,,,,,,,,,,,서울장평초등학교,B100001420,서울특별시 동대문구 장안동 323,공립,병설,19800404,서울특별시교육청,http://jang-pyung.sen.es.kr,20230531,22.0,23.9,589,510,20230531,10,61,8,7,8,6,8,7,191,180,199,147,200,,2,13,44,1099,4,4,0,0,20230531,26,,0,0.0,20230531,일부위탁,3347,1116,1127233000,37.57354823,127.07330427,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,8,169.0,483.0,
0,SM이로빌,98㎡,서울시 동대문구 장안동,1123010600,350-11,서울시 동대문구 장한로18길 26-3,37.56736,127.070355,19,0,7,7,174,30,23,승민종합건설(주),HT001,98.3,81.93,83,3,2,3,계단식,91690,280380,18330,170360,0,0,0,,,,,,,,,,,,서울안평초등학교,B100001416,서울특별시 동대문구 장안동 353-1,공립,단설,19900716,서울특별시교육청,http://anpyeong.sen.es.kr,20230531,21.1,23.3,516,508,20230531,6,62,7,8,7,7,7,7,157,179,163,166,175,,1,11,43,1024,3,1,0,0,20230531,17,,0,0.0,20230531,직영,2961,1098,944791000,37.56569242,127.07188397,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,4,173.0,396.0,
1,SM이로빌,101,서울시 동대문구 장안동,1123010600,350-11,서울시 동대문구 장한로18길 26-3,37.56736,127.070355,19,0,7,7,174,30,23,승민종합건설(주),HT001,101.92,84.93,83,3,2,16,계단식,108160,323210,21630,193420,0,0,0,,,,,,,,,,,,서울안평초등학교,B100001416,서울특별시 동대문구 장안동 353-1,공립,단설,19900716,서울특별시교육청,http://anpyeong.sen.es.kr,20230531,21.1,23.3,516,508,20230531,6,62,7,8,7,7,7,7,157,179,163,166,175,,1,11,43,1024,3,1,0,0,20230531,17,,0,0.0,20230531,직영,2961,1098,944791000,37.56569242,127.07188397,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,4,173.0,396.0,
0,SM이로빌3차,93㎡,서울시 동대문구 장안동,1123010600,358-18,서울시 동대문구 장한로12길 79,37.564605,127.071883,19,0,7,7,228,39,24,승민종합건설(주),HT001,93.08,80.99,87,3,2,1,복합식,95560,290450,19110,175780,0,0,0,,,,,,,,,,,,서울안평초등학교,B100001416,서울특별시 동대문구 장안동 353-1,공립,단설,19900716,서울특별시교육청,http://anpyeong.sen.es.kr,20230531,21.1,23.3,516,508,20230531,6,62,7,8,7,7,7,7,157,179,163,166,175,,1,11,43,1024,3,1,0,0,20230531,17,,0,0.0,20230531,직영,2961,1098,944791000,37.56569242,127.07188397,1123010600,서울시,19.8,17.4,동대문구,20.0,17.3,3,173.0,396.0,
