,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,DH-B타워(도시형),31B㎡,서울시 도봉구 쌍문동,1132010500,137-124,서울시 도봉구 노해로 209-24,37.652141,127.031497,16,0,5,5,188,59,11,디에이치건설산업(주),HT001,31.61,27.27,86,1,1,3,계단식,,,,,,,,,,,,,,,,,,,서울숭미초등학교,B100001758,서울특별시 도봉구 쌍문동 309-3번지,공립,단설,19810610,서울특별시교육청,http://sungmi.sen.es.kr,20230531,17.7,19.1,312,339,20230531,4,45,5,5,5,5,6,6,84,102,107,99,118,,2,12,32,651,2,3,0,0,20230531,4,,0,0.0,20230531,직영,3585,901,813122000,37.65078966,127.02782634,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,6,129.0,54.0,
1,DH-B타워(도시형),31D㎡,서울시 도봉구 쌍문동,1132010500,137-124,서울시 도봉구 노해로 209-24,37.652141,127.031497,16,0,5,5,188,59,11,디에이치건설산업(주),HT001,31.94,27.56,86,1,1,3,계단식,,,,,,,,,,,,,,,,,,,서울숭미초등학교,B100001758,서울특별시 도봉구 쌍문동 309-3번지,공립,단설,19810610,서울특별시교육청,http://sungmi.sen.es.kr,20230531,17.7,19.1,312,339,20230531,4,45,5,5,5,5,6,6,84,102,107,99,118,,2,12,32,651,2,3,0,0,20230531,4,,0,0.0,20230531,직영,3585,901,813122000,37.65078966,127.02782634,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,6,129.0,54.0,
2,DH-B타워(도시형),31A㎡,서울시 도봉구 쌍문동,1132010500,137-124,서울시 도봉구 노해로 209-24,37.652141,127.031497,16,0,5,5,188,59,11,디에이치건설산업(주),HT001,31.55,27.22,86,1,1,1,계단식,,,,,,,,,,,,,,,,,,,서울숭미초등학교,B100001758,서울특별시 도봉구 쌍문동 309-3번지,공립,단설,19810610,서울특별시교육청,http://sungmi.sen.es.kr,20230531,17.7,19.1,312,339,20230531,4,45,5,5,5,5,6,6,84,102,107,99,118,,2,12,32,651,2,3,0,0,20230531,4,,0,0.0,20230531,직영,3585,901,813122000,37.65078966,127.02782634,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,6,129.0,54.0,
3,DH-B타워(도시형),31C㎡,서울시 도봉구 쌍문동,1132010500,137-124,서울시 도봉구 노해로 209-24,37.652141,127.031497,16,0,5,5,188,59,11,디에이치건설산업(주),HT001,31.77,27.41,86,1,1,1,계단식,,,,,,,,,,,,,,,,,,,서울숭미초등학교,B100001758,서울특별시 도봉구 쌍문동 309-3번지,공립,단설,19810610,서울특별시교육청,http://sungmi.sen.es.kr,20230531,17.7,19.1,312,339,20230531,4,45,5,5,5,5,6,6,84,102,107,99,118,,2,12,32,651,2,3,0,0,20230531,4,,0,0.0,20230531,직영,3585,901,813122000,37.65078966,127.02782634,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,6,129.0,54.0,
4,DH-B타워(도시형),50㎡,서울시 도봉구 쌍문동,1132010500,137-124,서울시 도봉구 노해로 209-24,37.652141,127.031497,16,0,5,5,188,59,11,디에이치건설산업(주),HT001,50.31,43.4,86,2,1,6,계단식,,,,,,,,,,,,,,,,,,,서울숭미초등학교,B100001758,서울특별시 도봉구 쌍문동 309-3번지,공립,단설,19810610,서울특별시교육청,http://sungmi.sen.es.kr,20230531,17.7,19.1,312,339,20230531,4,45,5,5,5,5,6,6,84,102,107,99,118,,2,12,32,651,2,3,0,0,20230531,4,,0,0.0,20230531,직영,3585,901,813122000,37.65078966,127.02782634,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,6,129.0,54.0,
5,DH-B타워(도시형),51,서울시 도봉구 쌍문동,1132010500,137-124,서울시 도봉구 노해로 209-24,37.652141,127.031497,16,0,5,5,188,59,11,디에이치건설산업(주),HT001,51.87,44.75,86,2,1,2,계단식,,,,,,,,,,,,,,,,,,,서울숭미초등학교,B100001758,서울특별시 도봉구 쌍문동 309-3번지,공립,단설,19810610,서울특별시교육청,http://sungmi.sen.es.kr,20230531,17.7,19.1,312,339,20230531,4,45,5,5,5,5,6,6,84,102,107,99,118,,2,12,32,651,2,3,0,0,20230531,4,,0,0.0,20230531,직영,3585,901,813122000,37.65078966,127.02782634,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,6,129.0,54.0,
0,경남,62㎡,서울시 도봉구 쌍문동,1132010500,73,서울시 도봉구 도봉로129길 45-12,37.654819,127.035096,264,0,12,8,230,0,608,경남기업(주),HT001,62.54,44.5,71,2,1,160,복도식,68100,219060,13620,137340,0,0,0,,129577,137642,"2억 7,500","3억 5,000","1억 3,600",2억,,,,,서울창경초등학교,B100001781,서울특별시 도봉구 쌍문동 69-3번지,공립,단설,19890901,서울특별시교육청,http://changkyung.sen.es.kr,20230531,19.8,21.6,439,402,20230531,11,49,6,6,7,6,7,7,120,128,145,132,165,,0,0,39,841,3,2,0,0,20230531,7,,0,0.0,20230531,직영,3455,991,923492000,37.65603867,127.03503129,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,1,151.0,203.0,
1,경남,67㎡,서울시 도봉구 쌍문동,1132010500,73,서울시 도봉구 도봉로129길 45-12,37.654819,127.035096,264,0,12,8,230,0,608,경남기업(주),HT001,67.13,46.3,69,2,1,80,복도식,71700,228420,14340,142380,0,0,0,,134819,143210,"3억 2,000","4억 9,000","1억 7,500","2억 5,000",,"2,000/70",,"2,000/70",서울창경초등학교,B100001781,서울특별시 도봉구 쌍문동 69-3번지,공립,단설,19890901,서울특별시교육청,http://changkyung.sen.es.kr,20230531,19.8,21.6,439,402,20230531,11,49,6,6,7,6,7,7,120,128,145,132,165,,0,0,39,841,3,2,0,0,20230531,7,,0,0.0,20230531,직영,3455,991,923492000,37.65603867,127.03503129,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,1,151.0,203.0,
2,경남,107,서울시 도봉구 쌍문동,1132010500,73,서울시 도봉구 도봉로129길 45-12,37.654819,127.035096,264,0,12,8,230,0,608,경남기업(주),HT001,107.12,76.18,71,3,1,24,복도식,119400,352440,23880,209160,0,0,0,,221825,235631,,"5억 5,000",,"2억 8,300",,,,,서울창경초등학교,B100001781,서울특별시 도봉구 쌍문동 69-3번지,공립,단설,19890901,서울특별시교육청,http://changkyung.sen.es.kr,20230531,19.8,21.6,439,402,20230531,11,49,6,6,7,6,7,7,120,128,145,132,165,,0,0,39,841,3,2,0,0,20230531,7,,0,0.0,20230531,직영,3455,991,923492000,37.65603867,127.03503129,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,1,151.0,203.0,
0,그린힐스,60㎡,서울시 도봉구 쌍문동,1132010500,658,서울시 도봉구 해등로17길 27,37.655873,127.038173,28,0,9,9,297,47,26,한마음건설,HT001,60.29,52.16,87,2,1,2,계단식,,,,,,,,,,,,,,,,,,,서울창경초등학교,B100001781,서울특별시 도봉구 쌍문동 69-3번지,공립,단설,19890901,서울특별시교육청,http://changkyung.sen.es.kr,20230531,19.8,21.6,439,402,20230531,11,49,6,6,7,6,7,7,120,128,145,132,165,,0,0,39,841,3,2,0,0,20230531,7,,0,0.0,20230531,직영,3455,991,923492000,37.65603867,127.03503129,1132010500,서울시,19.8,17.4,도봉구,19.4,17.8,4,151.0,203.0,
