,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,건영스타밸리,65㎡,서울시 동대문구 제기동,1123010300,757-12,서울시 동대문구 경동시장로 53,37.583774,127.040207,29,0,7,6,199,53,30,(주)건영,HT001,65.19,56.14,86,3,1,1,계단식,,,,,,,,,,,,,,,,,,,서울홍파초등학교,B100001432,서울특별시 동대문구 제기동 678,공립,단설,19590508,서울특별시교육청,http://hongpa.sen.es.kr,20230531,13.0,15.1,129,98,20230531,5,31,2,2,2,2,2,3,42,33,32,37,40,,2,8,13,227,1,4,0,0,20230531,9,,0,0.0,20230531,직영,3480,359,550063000,37.58631159,127.03964061,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,5,35.0,81.0,
1,건영스타밸리,68B㎡,서울시 동대문구 제기동,1123010300,757-12,서울시 동대문구 경동시장로 53,37.583774,127.040207,29,0,7,6,199,53,30,(주)건영,HT001,68.41,58.93,86,3,2,5,계단식,,,,,,,,,,,,,,,,,,,서울홍파초등학교,B100001432,서울특별시 동대문구 제기동 678,공립,단설,19590508,서울특별시교육청,http://hongpa.sen.es.kr,20230531,13.0,15.1,129,98,20230531,5,31,2,2,2,2,2,3,42,33,32,37,40,,2,8,13,227,1,4,0,0,20230531,9,,0,0.0,20230531,직영,3480,359,550063000,37.58631159,127.03964061,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,5,35.0,81.0,
2,건영스타밸리,69C㎡,서울시 동대문구 제기동,1123010300,757-12,서울시 동대문구 경동시장로 53,37.583774,127.040207,29,0,7,6,199,53,30,(주)건영,HT001,69.54,59.9,86,3,2,5,계단식,,,,,,,,,,,,,,,,,,,서울홍파초등학교,B100001432,서울특별시 동대문구 제기동 678,공립,단설,19590508,서울특별시교육청,http://hongpa.sen.es.kr,20230531,13.0,15.1,129,98,20230531,5,31,2,2,2,2,2,3,42,33,32,37,40,,2,8,13,227,1,4,0,0,20230531,9,,0,0.0,20230531,직영,3480,359,550063000,37.58631159,127.03964061,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,5,35.0,81.0,
3,건영스타밸리,69D㎡,서울시 동대문구 제기동,1123010300,757-12,서울시 동대문구 경동시장로 53,37.583774,127.040207,29,0,7,6,199,53,30,(주)건영,HT001,69.57,59.92,86,3,2,1,계단식,,,,,,,,,,,,,,,,,,,서울홍파초등학교,B100001432,서울특별시 동대문구 제기동 678,공립,단설,19590508,서울특별시교육청,http://hongpa.sen.es.kr,20230531,13.0,15.1,129,98,20230531,5,31,2,2,2,2,2,3,42,33,32,37,40,,2,8,13,227,1,4,0,0,20230531,9,,0,0.0,20230531,직영,3480,359,550063000,37.58631159,127.03964061,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,5,35.0,81.0,
4,건영스타밸리,70A㎡,서울시 동대문구 제기동,1123010300,757-12,서울시 동대문구 경동시장로 53,37.583774,127.040207,29,0,7,6,199,53,30,(주)건영,HT001,70.9,61.07,86,3,2,6,계단식,,,,,,,,,,,,,,,,,,,서울홍파초등학교,B100001432,서울특별시 동대문구 제기동 678,공립,단설,19590508,서울특별시교육청,http://hongpa.sen.es.kr,20230531,13.0,15.1,129,98,20230531,5,31,2,2,2,2,2,3,42,33,32,37,40,,2,8,13,227,1,4,0,0,20230531,9,,0,0.0,20230531,직영,3480,359,550063000,37.58631159,127.03964061,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,5,35.0,81.0,
5,건영스타밸리,72A㎡,서울시 동대문구 제기동,1123010300,757-12,서울시 동대문구 경동시장로 53,37.583774,127.040207,29,0,7,6,199,53,30,(주)건영,HT001,72.15,62.15,86,3,2,5,계단식,,,,,,,,,,,"6억 6,000","6억 8,000",,"4억 8,000",,,,,서울홍파초등학교,B100001432,서울특별시 동대문구 제기동 678,공립,단설,19590508,서울특별시교육청,http://hongpa.sen.es.kr,20230531,13.0,15.1,129,98,20230531,5,31,2,2,2,2,2,3,42,33,32,37,40,,2,8,13,227,1,4,0,0,20230531,9,,0,0.0,20230531,직영,3480,359,550063000,37.58631159,127.03964061,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,5,35.0,81.0,
6,건영스타밸리,73B㎡,서울시 동대문구 제기동,1123010300,757-12,서울시 동대문구 경동시장로 53,37.583774,127.040207,29,0,7,6,199,53,30,(주)건영,HT001,73.21,63.06,86,3,2,5,계단식,,,,,,,,,,,,,,,,,,,서울홍파초등학교,B100001432,서울특별시 동대문구 제기동 678,공립,단설,19590508,서울특별시교육청,http://hongpa.sen.es.kr,20230531,13.0,15.1,129,98,20230531,5,31,2,2,2,2,2,3,42,33,32,37,40,,2,8,13,227,1,4,0,0,20230531,9,,0,0.0,20230531,직영,3480,359,550063000,37.58631159,127.03964061,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,5,35.0,81.0,
7,건영스타밸리,74,서울시 동대문구 제기동,1123010300,757-12,서울시 동대문구 경동시장로 53,37.583774,127.040207,29,0,7,6,199,53,30,(주)건영,HT001,74.55,64.21,86,3,2,1,계단식,,,,,,,,,,,,,,,,,,,서울홍파초등학교,B100001432,서울특별시 동대문구 제기동 678,공립,단설,19590508,서울특별시교육청,http://hongpa.sen.es.kr,20230531,13.0,15.1,129,98,20230531,5,31,2,2,2,2,2,3,42,33,32,37,40,,2,8,13,227,1,4,0,0,20230531,9,,0,0.0,20230531,직영,3480,359,550063000,37.58631159,127.03964061,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,5,35.0,81.0,
0,동광팰리스(도시형),27㎡,서울시 동대문구 제기동,1123010300,1214,서울시 동대문구 왕산로19길 52,37.580513,127.032164,34,0,5,5,192,56,17,마루종헙건설(주),HT001,27.92,22.03,79,1,1,5,계단식,102300,246240,20460,123480,0,0,0,,,,,,,,,,,,서울종암초등학교,B100001424,서울특별시 동대문구 제기동 1157,공립,단설,19220708,서울특별시교육청,http://jongam.sen.es.kr,20230531,16.4,21.8,281,241,20230531,4,39,3,4,4,4,4,4,67,98,85,97,82,,1,4,23,522,2,2,0,0,20230531,6,,0,0.0,20230531,직영,3377,669,582102000,37.58189926,127.03118802,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,2,89.0,149.0,
1,동광팰리스(도시형),28㎡,서울시 동대문구 제기동,1123010300,1214,서울시 동대문구 왕산로19길 52,37.580513,127.032164,34,0,5,5,192,56,17,마루종헙건설(주),HT001,28.91,22.82,79,1,1,5,계단식,108600,259680,21720,129360,0,0,0,,,,,,,,,,,,서울종암초등학교,B100001424,서울특별시 동대문구 제기동 1157,공립,단설,19220708,서울특별시교육청,http://jongam.sen.es.kr,20230531,16.4,21.8,281,241,20230531,4,39,3,4,4,4,4,4,67,98,85,97,82,,1,4,23,522,2,2,0,0,20230531,6,,0,0.0,20230531,직영,3377,669,582102000,37.58189926,127.03118802,1123010300,서울시,19.8,17.4,동대문구,20.0,17.3,2,89.0,149.0,
