,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,LG,77㎡,서울시 은평구 불광동,1138010300,444-41,서울시 은평구 연서로37길 37,37.62477,126.92735,19,0,7,7,299,53,19,다이아건설(주),HT001,77.86,67.89,87,3,2,7,계단식,53850,182010,10770,117390,0,0,0,,,,,,,,,,,,서울연신초등학교,B100002002,서울특별시 은평구 불광동 73-1,공립,단설,19760318,서울특별시교육청,http://yeonsin.sen.es.kr,20230531,16.2,16.3,124,120,20230531,3,24,2,2,2,2,3,2,36,40,27,39,49,,2,9,13,244,2,3,0,0,20230531,10,,0,0.0,20230531,직영,3550,333,454299000,37.62631127,126.92837941,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,2,44.0,86.0,
1,LG,95㎡,서울시 은평구 불광동,1138010300,444-41,서울시 은평구 연서로37길 37,37.62477,126.92735,19,0,7,7,299,53,19,다이아건설(주),HT001,95.25,83.04,87,3,2,5,계단식,72340,230070,14460,143270,0,0,0,,,,,,,,,,,,서울연신초등학교,B100002002,서울특별시 은평구 불광동 73-1,공립,단설,19760318,서울특별시교육청,http://yeonsin.sen.es.kr,20230531,16.2,16.3,124,120,20230531,3,24,2,2,2,2,3,2,36,40,27,39,49,,2,9,13,244,2,3,0,0,20230531,10,,0,0.0,20230531,직영,3550,333,454299000,37.62631127,126.92837941,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,2,44.0,86.0,
2,LG,100,서울시 은평구 불광동,1138010300,444-41,서울시 은평구 연서로37길 37,37.62477,126.92735,19,0,7,7,299,53,19,다이아건설(주),HT001,100.98,88.05,87,4,2,7,계단식,77500,243500,15500,150500,0,0,0,,,,,,,,,,,,서울연신초등학교,B100002002,서울특별시 은평구 불광동 73-1,공립,단설,19760318,서울특별시교육청,http://yeonsin.sen.es.kr,20230531,16.2,16.3,124,120,20230531,3,24,2,2,2,2,3,2,36,40,27,39,49,,2,9,13,244,2,3,0,0,20230531,10,,0,0.0,20230531,직영,3550,333,454299000,37.62631127,126.92837941,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,2,44.0,86.0,
0,갤럭시타운(도시형),52,서울시 은평구 불광동,1138010300,281-81,서울시 은평구 불광로 40-9,37.610661,126.93065,24,0,11,11,458,58,12,(주)흥안종합건설,HT001,52.39,44.85,86,3,1,24,계단식,57720,192060,11540,122800,0,0,0,,,,,4억,,,,,,,서울불광초등학교,B100001984,서울특별시 은평구 불광동 272-2,공립,단설,19620418,서울특별시교육청,http://bulgwang.sen.es.kr,20230531,18.3,19.9,368,328,20230531,2,54,6,5,5,6,5,5,119,116,106,126,110,,3,6,32,696,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3385,957,900329000,37.61278718,126.93095659,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,3,113.0,174.0,
0,거장노블레스(주상복합),36㎡,서울시 은평구 불광동,1138010300,274-1,서울시 은평구 불광로 37-6,37.611621,126.929983,4,0,10,10,357,49,3,(주)해담종합건설,HT001,36.38,29.08,80,1,1,1,계단식,,,,,,,,,,,,,,,,,,,서울불광초등학교,B100001984,서울특별시 은평구 불광동 272-2,공립,단설,19620418,서울특별시교육청,http://bulgwang.sen.es.kr,20230531,18.3,19.9,368,328,20230531,2,54,6,5,5,6,5,5,119,116,106,126,110,,3,6,32,696,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3385,957,900329000,37.61278718,126.93095659,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,2,113.0,174.0,
1,거장노블레스(주상복합),50㎡,서울시 은평구 불광동,1138010300,274-1,서울시 은평구 불광로 37-6,37.611621,126.929983,4,0,10,10,357,49,3,(주)해담종합건설,HT001,50.71,40.54,80,2,1,1,계단식,,,,,,,,,,,,,,,,,,,서울불광초등학교,B100001984,서울특별시 은평구 불광동 272-2,공립,단설,19620418,서울특별시교육청,http://bulgwang.sen.es.kr,20230531,18.3,19.9,368,328,20230531,2,54,6,5,5,6,5,5,119,116,106,126,110,,3,6,32,696,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3385,957,900329000,37.61278718,126.93095659,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,2,113.0,174.0,
2,거장노블레스(주상복합),51㎡,서울시 은평구 불광동,1138010300,274-1,서울시 은평구 불광로 37-6,37.611621,126.929983,4,0,10,10,357,49,3,(주)해담종합건설,HT001,51.5,41.17,80,2,1,1,계단식,,,,,,,,,,,,,,,,,,,서울불광초등학교,B100001984,서울특별시 은평구 불광동 272-2,공립,단설,19620418,서울특별시교육청,http://bulgwang.sen.es.kr,20230531,18.3,19.9,368,328,20230531,2,54,6,5,5,6,5,5,119,116,106,126,110,,3,6,32,696,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3385,957,900329000,37.61278718,126.93095659,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,2,113.0,174.0,
3,거장노블레스(주상복합),64,서울시 은평구 불광동,1138010300,274-1,서울시 은평구 불광로 37-6,37.611621,126.929983,4,0,10,10,357,49,3,(주)해담종합건설,HT001,64.01,51.19,80,2,1,1,계단식,,,,,,,,,,,,,,,,,,,서울불광초등학교,B100001984,서울특별시 은평구 불광동 272-2,공립,단설,19620418,서울특별시교육청,http://bulgwang.sen.es.kr,20230531,18.3,19.9,368,328,20230531,2,54,6,5,5,6,5,5,119,116,106,126,110,,3,6,32,696,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3385,957,900329000,37.61278718,126.93095659,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,2,113.0,174.0,
0,"경인에버빌(285-18,도시형)",33㎡,서울시 은평구 불광동,1138010300,285-18,서울시 은평구 통일로 708-3,37.609423,126.931687,22,0,13,12,499,59,15,(주)가인종합건설,HT001,33.42,26.82,80,1,1,7,계단식,43530,155170,8700,102940,0,0,0,,,,,,,,,,,,서울불광초등학교,B100001984,서울특별시 은평구 불광동 272-2,공립,단설,19620418,서울특별시교육청,http://bulgwang.sen.es.kr,20230531,18.3,19.9,368,328,20230531,2,54,6,5,5,6,5,5,119,116,106,126,110,,3,6,32,696,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3385,957,900329000,37.61278718,126.93095659,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,5,113.0,174.0,
1,"경인에버빌(285-18,도시형)",34A㎡,서울시 은평구 불광동,1138010300,285-18,서울시 은평구 통일로 708-3,37.609423,126.931687,22,0,13,12,499,59,15,(주)가인종합건설,HT001,34.84,27.96,80,1,1,7,계단식,43530,155170,8700,102940,0,0,0,,,,,,,"2억 3,100",,,,,서울불광초등학교,B100001984,서울특별시 은평구 불광동 272-2,공립,단설,19620418,서울특별시교육청,http://bulgwang.sen.es.kr,20230531,18.3,19.9,368,328,20230531,2,54,6,5,5,6,5,5,119,116,106,126,110,,3,6,32,696,1,4,0,0,20230531,14,,0,0.0,20230531,직영,3385,957,900329000,37.61278718,126.93095659,1138010300,서울시,19.8,17.4,은평구,19.6,17.9,5,113.0,174.0,
