,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
8,남산맨션,76㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,76.27,72.6,95,2,1,6,복도식,,,,,,,,,,,,"10억 5,000",,,,,,,서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
9,남산맨션,94㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,94.14,89.45,95,2,2,19,복도식,,,,,,,,,,,"11억 5,000",19억,,6억,1억/250,5억/60,1억/250,5억/60,서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
10,남산맨션,95㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,95.57,84.2,88,2,1,2,복도식,,,,,,,,,,,,,6억,"6억 5,000",,,,,서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
11,남산맨션,98㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,98.22,93.36,95,2,2,6,복도식,,,,,,,,,,,,,,,,5억/75,,5억/75,서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
12,남산맨션,113B㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,113.26,107.64,95,3,2,5,복도식,,,,,,,,,,,,,,,,,,,서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
13,남산맨션,113A㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,113.21,107.6,95,3,2,1,복도식,,,,,,,,,,,,,,,1억/290,2억/250,1억/290,2억/250,서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
14,남산맨션,131㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,131.01,124.5,95,3,2,56,복도식,,,,,,,,,,,17억,18억,,,,"6억 5,000/100",,"6억 5,000/100",서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
15,남산맨션,149㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,149.92,142.61,95,3,2,4,복도식,,,,,,,,,,,,22억,,,,,,,서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
16,남산맨션,155㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,155.71,147.84,95,3,2,10,복도식,,,,,,,,,,,,,,10억,3억/400,8억/100,3억/400,8억/100,서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
17,남산맨션,186㎡,서울시 용산구 한남동,1117013100,726-74,서울시 용산구 소월로 377,37.544287,127.001511,138,0,16,16,227,0,0,,HT002,186.84,177.55,95,4,2,13,복도식,,,,,,,,,,,27억,30억,,,,12억/150,,12억/150,서울한남초등학교,B100002398,서울특별시 용산구 한남동 726-1번지,혁신,병설,19210509,서울특별시교육청,http://hannam.sen.es.kr,20230531,13.3,19.4,169,141,20230531,4,25,3,3,2,2,3,2,81,56,43,35,45,,1,6,15,310,3,1,0,0,20230531,28,,0,0.0,20230531,직영,3550,314,466892000,37.53903383,127.00525462,1117013100,서울시,19.8,17.4,용산구,17.0,15.2,12,44.0,288.0,
