,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,"DH타워(민간임대,도시형)",18A㎡,서울시 관악구 신림동,1162010200,1423-13,서울시 관악구 남부순환로181길 33,37.486063,126.930559,90,90,17,17,656,59,46,(주)관전종합건설,HT001,18.5,13.62,74,1,1,9,계단식,,,,,,,,,,,,,,,,,,,서울당곡초등학교,B100001586,서울특별시 관악구 봉천동 692-8,공립,단설,19740910,서울특별시교육청,http://danggok.sen.es.kr,20230531,16.6,20.0,310,289,20230531,5,41,6,6,4,4,4,4,112,123,85,82,94,,2,6,28,599,2,3,0,0,20230531,12,,0,0.0,20230531,직영,3385,814,758510000,37.49020764,126.93000667,1162010100,서울시,19.8,17.4,관악구,18.7,16.5,7,97.0,182.0,
1,"DH타워(민간임대,도시형)",20B㎡,서울시 관악구 신림동,1162010200,1423-13,서울시 관악구 남부순환로181길 33,37.486063,126.930559,90,90,17,17,656,59,46,(주)관전종합건설,HT001,20.34,14.95,74,1,1,72,계단식,,,,,,,,,,,,,,,"5,000/70","1억 5,000/25","5,000/70","1억 5,000/25",서울당곡초등학교,B100001586,서울특별시 관악구 봉천동 692-8,공립,단설,19740910,서울특별시교육청,http://danggok.sen.es.kr,20230531,16.6,20.0,310,289,20230531,5,41,6,6,4,4,4,4,112,123,85,82,94,,2,6,28,599,2,3,0,0,20230531,12,,0,0.0,20230531,직영,3385,814,758510000,37.49020764,126.93000667,1162010100,서울시,19.8,17.4,관악구,18.7,16.5,7,97.0,182.0,
2,"DH타워(민간임대,도시형)",21,서울시 관악구 신림동,1162010200,1423-13,서울시 관악구 남부순환로181길 33,37.486063,126.930559,90,90,17,17,656,59,46,(주)관전종합건설,HT001,21.75,16.04,74,1,1,9,계단식,,,,,,,,,,,,,,,,,,,서울당곡초등학교,B100001586,서울특별시 관악구 봉천동 692-8,공립,단설,19740910,서울특별시교육청,http://danggok.sen.es.kr,20230531,16.6,20.0,310,289,20230531,5,41,6,6,4,4,4,4,112,123,85,82,94,,2,6,28,599,2,3,0,0,20230531,12,,0,0.0,20230531,직영,3385,814,758510000,37.49020764,126.93000667,1162010100,서울시,19.8,17.4,관악구,18.7,16.5,7,97.0,182.0,
0,GS파크뷰,34㎡,서울시 관악구 신림동,1162010200,406-69,서울시 관악구 신림로 175,37.474551,126.934452,14,0,8,8,198,59,10,장연종합건설(주),HT001,34.73,29.52,85,2,1,1,계단식,50550,173430,10110,112770,0,0,0,,,,,,,,,,,,서울신림초등학교,B100001598,서울특별시 관악구 신림동 418-1,공립,단설,19700525,서울특별시교육청,http://sillim.sen.es.kr,20230531,16.1,19.6,272,256,20230531,4,39,4,4,4,5,4,4,68,83,77,111,89,,2,5,25,528,3,2,0,0,20230531,4,,0,0.0,20230531,직영,3385,729,675760000,37.4772244,126.92751347,1162010200,서울시,19.8,17.4,관악구,18.7,16.5,7,95.0,103.0,
1,GS파크뷰,38㎡,서울시 관악구 신림동,1162010200,406-69,서울시 관악구 신림로 175,37.474551,126.934452,14,0,8,8,198,59,10,장연종합건설(주),HT001,38.62,32.83,85,2,1,1,계단식,55050,185130,11010,119070,0,0,0,,,,,,,,,,,,서울신림초등학교,B100001598,서울특별시 관악구 신림동 418-1,공립,단설,19700525,서울특별시교육청,http://sillim.sen.es.kr,20230531,16.1,19.6,272,256,20230531,4,39,4,4,4,5,4,4,68,83,77,111,89,,2,5,25,528,3,2,0,0,20230531,4,,0,0.0,20230531,직영,3385,729,675760000,37.4772244,126.92751347,1162010200,서울시,19.8,17.4,관악구,18.7,16.5,7,95.0,103.0,
2,GS파크뷰,49A㎡,서울시 관악구 신림동,1162010200,406-69,서울시 관악구 신림로 175,37.474551,126.934452,14,0,8,8,198,59,10,장연종합건설(주),HT001,49.51,42.09,85,3,2,1,계단식,69000,221400,13800,138600,0,0,0,,,,,,,,,,,,서울신림초등학교,B100001598,서울특별시 관악구 신림동 418-1,공립,단설,19700525,서울특별시교육청,http://sillim.sen.es.kr,20230531,16.1,19.6,272,256,20230531,4,39,4,4,4,5,4,4,68,83,77,111,89,,2,5,25,528,3,2,0,0,20230531,4,,0,0.0,20230531,직영,3385,729,675760000,37.4772244,126.92751347,1162010200,서울시,19.8,17.4,관악구,18.7,16.5,7,95.0,103.0,
3,GS파크뷰,50B㎡,서울시 관악구 신림동,1162010200,406-69,서울시 관악구 신림로 175,37.474551,126.934452,14,0,8,8,198,59,10,장연종합건설(주),HT001,50.81,43.19,85,3,2,1,계단식,71250,227250,14250,141750,0,0,0,,,,,,,,,,,,서울신림초등학교,B100001598,서울특별시 관악구 신림동 418-1,공립,단설,19700525,서울특별시교육청,http://sillim.sen.es.kr,20230531,16.1,19.6,272,256,20230531,4,39,4,4,4,5,4,4,68,83,77,111,89,,2,5,25,528,3,2,0,0,20230531,4,,0,0.0,20230531,직영,3385,729,675760000,37.4772244,126.92751347,1162010200,서울시,19.8,17.4,관악구,18.7,16.5,7,95.0,103.0,
4,GS파크뷰,54㎡,서울시 관악구 신림동,1162010200,406-69,서울시 관악구 신림로 175,37.474551,126.934452,14,0,8,8,198,59,10,장연종합건설(주),HT001,54.23,46.1,85,3,2,5,계단식,75750,238950,15150,148050,0,0,0,,,,,,,,,,,,서울신림초등학교,B100001598,서울특별시 관악구 신림동 418-1,공립,단설,19700525,서울특별시교육청,http://sillim.sen.es.kr,20230531,16.1,19.6,272,256,20230531,4,39,4,4,4,5,4,4,68,83,77,111,89,,2,5,25,528,3,2,0,0,20230531,4,,0,0.0,20230531,직영,3385,729,675760000,37.4772244,126.92751347,1162010200,서울시,19.8,17.4,관악구,18.7,16.5,7,95.0,103.0,
5,GS파크뷰,55,서울시 관악구 신림동,1162010200,406-69,서울시 관악구 신림로 175,37.474551,126.934452,14,0,8,8,198,59,10,장연종합건설(주),HT001,55.6,47.26,85,3,2,5,계단식,77100,242460,15420,149940,0,0,0,,,,,,,,,,,,서울신림초등학교,B100001598,서울특별시 관악구 신림동 418-1,공립,단설,19700525,서울특별시교육청,http://sillim.sen.es.kr,20230531,16.1,19.6,272,256,20230531,4,39,4,4,4,5,4,4,68,83,77,111,89,,2,5,25,528,3,2,0,0,20230531,4,,0,0.0,20230531,직영,3385,729,675760000,37.4772244,126.92751347,1162010200,서울시,19.8,17.4,관악구,18.7,16.5,7,95.0,103.0,
0,G밸리마인드(도시형),23C㎡,서울시 관악구 신림동,1162010200,1655-17,서울시 관악구 시흥대로 558-1,37.482827,126.901874,83,0,15,14,607,55,55,(주)성안종합건설,HT001,23.21,14.96,64,1,1,78,복도식,,,,,,,,,,,"1억 9,300","2억 5,000","1억 9,000",2억,"1,000/90","1억 5,000/20","1,000/90","1억 5,000/20",서울조원초등학교,B100005257,서울특별시 관악구 신림동 548-2,공립,단설,20050301,서울특별시교육청,http://jowon.sen.es.kr,20230531,16.4,17.8,222,223,20230531,8,30,4,4,4,4,4,3,83,65,77,69,79,,2,7,23,445,1,3,0,0,20230531,13,,0,0.0,20230531,직영,3377,604,625290000,37.48412818,126.90957007,1162010200,서울시,19.8,17.4,관악구,18.7,16.5,13,65.0,191.0,
