,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년 학생 수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생 _수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분)
0,e편한세상문래에듀플라츠,79A㎡,서울시 영등포구 문래동6가,1156012400,58,서울시 영등포구 선유서로 50,37.52004,126.885437,263,0,20,20,298,31,287,"대림건설,대림산업(주)",HT001,79.31,59.98,76,3,2,124,계단식,696150,1365840,139230,530460,0,0,0,,,,"9억 9,000",12억,6억,"6억 3,000",,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,2.0
1,e편한세상문래에듀플라츠,80B㎡,서울시 영등포구 문래동6가,1156012400,58,서울시 영등포구 선유서로 50,37.52004,126.885437,263,0,20,20,298,31,287,"대림건설,대림산업(주)",HT001,80.24,59.98,75,3,2,70,계단식,696150,1365840,139230,530460,0,0,0,,,,"9억 4,000","9억 5,000",,,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,2.0
2,e편한세상문래에듀플라츠,80C㎡,서울시 영등포구 문래동6가,1156012400,58,서울시 영등포구 선유서로 50,37.52004,126.885437,263,0,20,20,298,31,287,"대림건설,대림산업(주)",HT001,80.11,59.97,75,3,2,55,계단식,696150,1365840,139230,530460,0,0,0,,,,10억,"11억 5,000",,6억,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,2.0
3,e편한세상문래에듀플라츠,111,서울시 영등포구 문래동6가,1156012400,58,서울시 영등포구 선유서로 50,37.52004,126.885437,263,0,20,20,298,31,287,"대림건설,대림산업(주)",HT001,111.72,84.99,76,3,2,14,계단식,1105200,1933560,221040,607320,0,0,0,,,,,,,,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,2.0
0,대원,75㎡,서울시 영등포구 문래동6가,1156012400,47-1,서울시 영등포구 문래로4길 26,37.518674,126.882915,218,0,19,14,328,28,240,(주)대원,HT001,75.67,58.37,77,2,1,35,계단식,251100,603090,50220,301770,0,0,0,,135727,143076,"6억 7,000",7억,,,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,9.0
1,대원,77㎡,서울시 영등포구 문래동6가,1156012400,47-1,서울시 영등포구 문래로4길 26,37.518674,126.882915,218,0,19,14,328,28,240,(주)대원,HT001,77.77,59.99,77,3,1,71,계단식,287100,671490,57420,326970,0,0,0,,139494,147046,"7억 2,000","7억 5,000",,,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,9.0
2,대원,102㎡,서울시 영등포구 문래동6가,1156012400,47-1,서울시 영등포구 문래로4길 26,37.518674,126.882915,218,0,19,14,328,28,240,(주)대원,HT001,102.46,84.63,83,3,2,2,계단식,304200,703980,60840,338940,0,0,0,,196789,207443,,,,,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,9.0
3,대원,107㎡,서울시 영등포구 문래동6가,1156012400,47-1,서울시 영등포구 문래로4길 26,37.518674,126.882915,218,0,19,14,328,28,240,(주)대원,HT001,107.44,84.78,79,3,2,56,계단식,351900,794610,70380,372330,0,0,0,,197138,207811,,,,,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,9.0
4,대원,128B㎡,서울시 영등포구 문래동6가,1156012400,47-1,서울시 영등포구 문래로4길 26,37.518674,126.882915,218,0,19,14,328,28,240,(주)대원,HT001,128.95,106.5,83,4,2,41,계단식,374400,837360,74880,388080,0,0,0,,247643,261051,,,,,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,9.0
5,대원,128A,서울시 영등포구 문래동6가,1156012400,47-1,서울시 영등포구 문래로4길 26,37.518674,126.882915,218,0,19,14,328,28,240,(주)대원,HT001,128.83,106.41,83,4,2,13,계단식,374400,837360,74880,388080,0,0,0,,247434,260830,,,,,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,9.0
0,문래미원,82㎡,서울시 영등포구 문래동6가,1156012400,54,서울시 영등포구 문래로8길 5,37.51995,126.88638,170,0,14,12,286,28,176,미원건설(주),HT005,82.93,59.4,72,2,1,68,복도식,311400,717660,62280,343980,0,0,0,,161521,168233,"7억 2,000","8억 4,000",,,,,,,,,,,서울영문초등학교,B100005254,서울특별시 영등포구 문래동6가 13,혁신,단설,20050105,서울특별시교육청,http://youngmoon.sen.es.kr,20230531,19.6,24.1,570.0,540.0,20230531,9.0,62.0,9.0,8.0,7.0,8.0,8.0,6.0,216.0,188.0,176.0,196.0,187.0,147.0,0.0,0.0,46.0,1110.0,1.0,4.0,0.0,0.0,20230531,21.0,261.0,0.0,0.0,20230531,직영,3455.0,1110.0,1041443000.0,37.51968469,126.88768158,1156012400,서울시,19.8,17.4,영등포구,19.6,16.9,1.0
