,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,글로리,114㎡,서울시 서대문구 충정로3가,1141010200,32-10,서울시 서대문구 경기대로 21,37.561354,126.961656,6,0,6,6,287,50,8,,HT001,114.22,94.33,83,3,2,1,계단식,258240,616640,51640,306760,0,0,0,,,,,,,,,,,,서울미동초등학교,B100001980,서울특별시 서대문구 미근동 36번지,공립,단설,18960501,서울특별시교육청,http://midong.sen.es.kr,20230531,15.7,16.8,156,146,20230531,6,29,3,3,2,3,3,3,50,54,40,49,50,,1,2,17,302,1,3,0,0,20230531,4,,0,0.0,20230531,직영,3063,533,483115000,37.56312538,126.96610337,1141010400,서울시,19.8,17.4,서대문구,19.8,17.1,9,57.0,47.0,
1,글로리,146㎡,서울시 서대문구 충정로3가,1141010200,32-10,서울시 서대문구 경기대로 21,37.561354,126.961656,6,0,6,6,287,50,8,,HT001,146.85,121.27,83,4,2,1,계단식,360000,810000,72000,378000,0,0,0,,,,,,,,,,,,서울미동초등학교,B100001980,서울특별시 서대문구 미근동 36번지,공립,단설,18960501,서울특별시교육청,http://midong.sen.es.kr,20230531,15.7,16.8,156,146,20230531,6,29,3,3,2,3,3,3,50,54,40,49,50,,1,2,17,302,1,3,0,0,20230531,4,,0,0.0,20230531,직영,3063,533,483115000,37.56312538,126.96610337,1141010400,서울시,19.8,17.4,서대문구,19.8,17.1,9,57.0,47.0,
2,글로리,148,서울시 서대문구 충정로3가,1141010200,32-10,서울시 서대문구 경기대로 21,37.561354,126.961656,6,0,6,6,287,50,8,,HT001,148.3,122.47,83,4,2,4,계단식,414000,912600,82800,415800,0,0,0,,,,,,,,,,,,서울미동초등학교,B100001980,서울특별시 서대문구 미근동 36번지,공립,단설,18960501,서울특별시교육청,http://midong.sen.es.kr,20230531,15.7,16.8,156,146,20230531,6,29,3,3,2,3,3,3,50,54,40,49,50,,1,2,17,302,1,3,0,0,20230531,4,,0,0.0,20230531,직영,3063,533,483115000,37.56312538,126.96610337,1141010400,서울시,19.8,17.4,서대문구,19.8,17.1,9,57.0,47.0,
0,더스타일하우스디센트럴,35㎡,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561248,126.962487,199,199,26,26,464,53,137,대보건설(주),HT001,35.24,21.05,60,2,1,24,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,더스타일하우스디센트럴,44㎡,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561248,126.962487,199,199,26,26,464,53,137,대보건설(주),HT001,44.76,26.52,59,3,1,48,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,더스타일하우스디센트럴,59C㎡,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561248,126.962487,199,199,26,26,464,53,137,대보건설(주),HT001,59.73,35.85,60,3,2,23,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,더스타일하우스디센트럴,59A1㎡,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561248,126.962487,199,199,26,26,464,53,137,대보건설(주),HT001,59.12,35.37,60,3,2,7,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,더스타일하우스디센트럴,59B1㎡,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561248,126.962487,199,199,26,26,464,53,137,대보건설(주),HT001,59.1,35.85,61,3,2,6,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,더스타일하우스디센트럴,60A2㎡,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561248,126.962487,199,199,26,26,464,53,137,대보건설(주),HT001,60.1,36.19,60,3,2,24,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,더스타일하우스디센트럴,60B2㎡,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561248,126.962487,199,199,26,26,464,53,137,대보건설(주),HT001,60.1,36.19,60,3,2,24,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,더스타일하우스디센트럴,66,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561248,126.962487,199,199,26,26,464,53,137,대보건설(주),HT001,66.1,39.82,60,3,2,24,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,더스타일하우스디센트럴(도시형),26A㎡,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561254,126.962487,300,300,26,20,464,53,115,대보건설(주),HT001,26.73,15.81,59,1,1,23,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,더스타일하우스디센트럴(도시형),27B㎡,서울시 서대문구 충정로3가,1141010200,480,서울시 서대문구 경기대로 26-26,37.561254,126.962487,300,300,26,20,464,53,115,대보건설(주),HT001,27.14,16.06,59,1,1,56,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
