,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,A-클래스(도시형),35㎡,서울시 금천구 독산동,1154510200,1006-21,서울시 금천구 범안로14길 5-5,37.466184,126.893764,16,0,6,6,217,53,14,(주)우형종합건설,HT001,35.43,29.95,85,2,1,4,계단식,108600,259680,21720,129360,0,0,0,,,,,"2억 6,000",,,,,,,서울두산초등학교,B100001221,서울특별시 금천구 독산동 1002-5(독산역길 90),공립,단설,19850701,서울특별시교육청,http://doosan.sen.es.kr,20230531,16.9,20.3,285,284,20230531,6,34,5,6,4,3,4,4,99,120,97,67,92,,2,10,26,569,1,4,0,0,20230531,8,,0,0.0,20230531,직영,3442,609,702832000,37.46716272,126.89101124,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,4,84.0,92.0,
1,A-클래스(도시형),38㎡,서울시 금천구 독산동,1154510200,1006-21,서울시 금천구 범안로14길 5-5,37.466184,126.893764,16,0,6,6,217,53,14,(주)우형종합건설,HT001,38.64,32.66,85,2,1,4,계단식,109500,261600,21900,130200,0,0,0,,,,,,,,,,,,서울두산초등학교,B100001221,서울특별시 금천구 독산동 1002-5(독산역길 90),공립,단설,19850701,서울특별시교육청,http://doosan.sen.es.kr,20230531,16.9,20.3,285,284,20230531,6,34,5,6,4,3,4,4,99,120,97,67,92,,2,10,26,569,1,4,0,0,20230531,8,,0,0.0,20230531,직영,3442,609,702832000,37.46716272,126.89101124,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,4,84.0,92.0,
2,A-클래스(도시형),42㎡,서울시 금천구 독산동,1154510200,1006-21,서울시 금천구 범안로14길 5-5,37.466184,126.893764,16,0,6,6,217,53,14,(주)우형종합건설,HT001,42.76,36.14,85,2,1,4,계단식,113100,269280,22620,133560,0,0,0,,,,,,,,,,,,서울두산초등학교,B100001221,서울특별시 금천구 독산동 1002-5(독산역길 90),공립,단설,19850701,서울특별시교육청,http://doosan.sen.es.kr,20230531,16.9,20.3,285,284,20230531,6,34,5,6,4,3,4,4,99,120,97,67,92,,2,10,26,569,1,4,0,0,20230531,8,,0,0.0,20230531,직영,3442,609,702832000,37.46716272,126.89101124,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,4,84.0,92.0,
3,A-클래스(도시형),46,서울시 금천구 독산동,1154510200,1006-21,서울시 금천구 범안로14길 5-5,37.466184,126.893764,16,0,6,6,217,53,14,(주)우형종합건설,HT001,46.84,39.59,85,2,1,4,계단식,114000,271200,22800,134400,0,0,0,,,,,,,,,,,,서울두산초등학교,B100001221,서울특별시 금천구 독산동 1002-5(독산역길 90),공립,단설,19850701,서울특별시교육청,http://doosan.sen.es.kr,20230531,16.9,20.3,285,284,20230531,6,34,5,6,4,3,4,4,99,120,97,67,92,,2,10,26,569,1,4,0,0,20230531,8,,0,0.0,20230531,직영,3442,609,702832000,37.46716272,126.89101124,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,4,84.0,92.0,
0,BK힐타운(도시형),33㎡,서울시 금천구 독산동,1154510200,1077-24,서울시 금천구 시흥대로 278,37.45855,126.899451,28,0,13,13,280,48,26,하이스트종합건설(주),HT001,33.86,27.42,81,1,1,16,계단식,,,,,,,,,,,,,,,,"3,000/85",,"3,000/85",서울독산초등학교,B100001219,서울특별시 금천구 독산동 1034번지(독산초등길 23),혁신,단설,19770901,서울특별시교육청,http://doksan.sen.es.kr,20230531,15.8,17.9,275,245,20230531,9,36,4,4,4,4,4,5,77,83,84,88,77,,4,15,25,520,3,2,0,0,20230531,6,,0,0.0,20230531,직영,3450,737,742247000,37.46524256,126.90006152,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,12,96.0,60.0,
1,BK힐타운(도시형),35A㎡,서울시 금천구 독산동,1154510200,1077-24,서울시 금천구 시흥대로 278,37.45855,126.899451,28,0,13,13,280,48,26,하이스트종합건설(주),HT001,35.27,28.43,81,1,1,4,계단식,,,,,,,,,,,,,,,,,,,서울독산초등학교,B100001219,서울특별시 금천구 독산동 1034번지(독산초등길 23),혁신,단설,19770901,서울특별시교육청,http://doksan.sen.es.kr,20230531,15.8,17.9,275,245,20230531,9,36,4,4,4,4,4,5,77,83,84,88,77,,4,15,25,520,3,2,0,0,20230531,6,,0,0.0,20230531,직영,3450,737,742247000,37.46524256,126.90006152,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,12,96.0,60.0,
2,BK힐타운(도시형),35B㎡,서울시 금천구 독산동,1154510200,1077-24,서울시 금천구 시흥대로 278,37.45855,126.899451,28,0,13,13,280,48,26,하이스트종합건설(주),HT001,35.51,28.64,81,1,1,4,계단식,,,,,,,,,,,,,,,,,,,서울독산초등학교,B100001219,서울특별시 금천구 독산동 1034번지(독산초등길 23),혁신,단설,19770901,서울특별시교육청,http://doksan.sen.es.kr,20230531,15.8,17.9,275,245,20230531,9,36,4,4,4,4,4,5,77,83,84,88,77,,4,15,25,520,3,2,0,0,20230531,6,,0,0.0,20230531,직영,3450,737,742247000,37.46524256,126.90006152,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,12,96.0,60.0,
3,BK힐타운(도시형),44,서울시 금천구 독산동,1154510200,1077-24,서울시 금천구 시흥대로 278,37.45855,126.899451,28,0,13,13,280,48,26,하이스트종합건설(주),HT001,44.99,35.95,80,2,1,4,계단식,,,,,,,,,,,,,,,,,,,서울독산초등학교,B100001219,서울특별시 금천구 독산동 1034번지(독산초등길 23),혁신,단설,19770901,서울특별시교육청,http://doksan.sen.es.kr,20230531,15.8,17.9,275,245,20230531,9,36,4,4,4,4,4,5,77,83,84,88,77,,4,15,25,520,3,2,0,0,20230531,6,,0,0.0,20230531,직영,3450,737,742247000,37.46524256,126.90006152,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,12,96.0,60.0,
0,SD아크로타워(주상복합),38㎡,서울시 금천구 독산동,1154510200,1012-12,서울시 금천구 시흥대로116길 9,37.468442,126.8987,16,0,12,12,491,54,10,명보종합건설 주식회사,HT001,38.09,29.74,78,1,1,8,계단식,,,,,,,,,,,,,,,,,,,서울독산초등학교,B100001219,서울특별시 금천구 독산동 1034번지(독산초등길 23),혁신,단설,19770901,서울특별시교육청,http://doksan.sen.es.kr,20230531,15.8,17.9,275,245,20230531,9,36,4,4,4,4,4,5,77,83,84,88,77,,4,15,25,520,3,2,0,0,20230531,6,,0,0.0,20230531,직영,3450,737,742247000,37.46524256,126.90006152,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,6,96.0,60.0,
1,SD아크로타워(주상복합),53,서울시 금천구 독산동,1154510200,1012-12,서울시 금천구 시흥대로116길 9,37.468442,126.8987,16,0,12,12,491,54,10,명보종합건설 주식회사,HT001,53.77,41.99,78,2,1,8,계단식,,,,,,,,,,,,,,,,,,,서울독산초등학교,B100001219,서울특별시 금천구 독산동 1034번지(독산초등길 23),혁신,단설,19770901,서울특별시교육청,http://doksan.sen.es.kr,20230531,15.8,17.9,275,245,20230531,9,36,4,4,4,4,4,5,77,83,84,88,77,,4,15,25,520,3,2,0,0,20230531,6,,0,0.0,20230531,직영,3450,737,742247000,37.46524256,126.90006152,1154510200,서울시,19.8,17.4,금천구,17.9,15.4,6,96.0,60.0,
