,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,CJ(도시형),20B㎡,서울시 강동구 천호동,1174010900,287-5,서울시 강동구 상암로12길 8,37.54936,127.128184,24,0,8,7,299,58,16,대은종합건설주식회사,HT001,20.22,14.18,70,1,1,12,복도식,,,,,,,,,,,,,,,,,,,서울강동초등학교,B100000902,서울특별시 강동구 천호동 306번지,공립,단설,19760818,서울특별시교육청,http://gangdong.sen.es.kr,20230531,17.7,19.3,270,270,20230531,6,36,5,4,4,4,4,5,85,94,74,83,93,,2,9,26,540,3,1,0,0,20230531,11,,0,0.0,20230531,직영,3377,674,556094000,37.54592178,127.12993814,1174010900,서울시,19.8,17.4,강동구,21.0,15.9,8,102.0,117.0,
1,CJ(도시형),20A㎡,서울시 강동구 천호동,1174010900,287-5,서울시 강동구 상암로12길 8,37.54936,127.128184,24,0,8,7,299,58,16,대은종합건설주식회사,HT001,20.11,14.1,70,1,1,6,복도식,,,,,,,,,,,,,,,,,,,서울강동초등학교,B100000902,서울특별시 강동구 천호동 306번지,공립,단설,19760818,서울특별시교육청,http://gangdong.sen.es.kr,20230531,17.7,19.3,270,270,20230531,6,36,5,4,4,4,4,5,85,94,74,83,93,,2,9,26,540,3,1,0,0,20230531,11,,0,0.0,20230531,직영,3377,674,556094000,37.54592178,127.12993814,1174010900,서울시,19.8,17.4,강동구,21.0,15.9,8,102.0,117.0,
2,CJ(도시형),21㎡,서울시 강동구 천호동,1174010900,287-5,서울시 강동구 상암로12길 8,37.54936,127.128184,24,0,8,7,299,58,16,대은종합건설주식회사,HT001,21.52,15.09,70,1,1,3,복도식,,,,,,,,,,,,,,,,,,,서울강동초등학교,B100000902,서울특별시 강동구 천호동 306번지,공립,단설,19760818,서울특별시교육청,http://gangdong.sen.es.kr,20230531,17.7,19.3,270,270,20230531,6,36,5,4,4,4,4,5,85,94,74,83,93,,2,9,26,540,3,1,0,0,20230531,11,,0,0.0,20230531,직영,3377,674,556094000,37.54592178,127.12993814,1174010900,서울시,19.8,17.4,강동구,21.0,15.9,8,102.0,117.0,
3,CJ(도시형),21C,서울시 강동구 천호동,1174010900,287-5,서울시 강동구 상암로12길 8,37.54936,127.128184,24,0,8,7,299,58,16,대은종합건설주식회사,HT001,21.35,14.97,70,1,1,3,복도식,,,,,,,,,,,,,,,,,,,서울강동초등학교,B100000902,서울특별시 강동구 천호동 306번지,공립,단설,19760818,서울특별시교육청,http://gangdong.sen.es.kr,20230531,17.7,19.3,270,270,20230531,6,36,5,4,4,4,4,5,85,94,74,83,93,,2,9,26,540,3,1,0,0,20230531,11,,0,0.0,20230531,직영,3377,674,556094000,37.54592178,127.12993814,1174010900,서울시,19.8,17.4,강동구,21.0,15.9,8,102.0,117.0,
0,DYD(도시형),29A㎡,서울시 강동구 천호동,1174010900,191-22,서울시 강동구 진황도로27가길 17-10,37.539473,127.131025,20,0,12,11,394,59,12,(주)덕정건설,HT001,29.11,20.98,72,1,1,5,계단식,,,,,,,,,,,,,,,,,,,서울천일초등학교,B100000948,서울특별시 강동구 천호동 217-70번지,혁신,단설,19851017,서울특별시교육청,https://chunil.sen.es.kr,20230531,15.7,15.4,145,133,20230531,4,32,2,3,3,2,3,3,30,54,46,40,50,,2,5,16,278,3,3,0,0,20230531,10,,0,0.0,20230531,직영,3480,375,227678000,37.54403345,127.13302628,1174010900,서울시,19.8,17.4,강동구,21.0,15.9,10,53.0,95.0,
1,DYD(도시형),31B㎡,서울시 강동구 천호동,1174010900,191-22,서울시 강동구 진황도로27가길 17-10,37.539473,127.131025,20,0,12,11,394,59,12,(주)덕정건설,HT001,31.23,22.51,72,1,1,5,계단식,,,,,,,,,,,,,,,,,,,서울천일초등학교,B100000948,서울특별시 강동구 천호동 217-70번지,혁신,단설,19851017,서울특별시교육청,https://chunil.sen.es.kr,20230531,15.7,15.4,145,133,20230531,4,32,2,3,3,2,3,3,30,54,46,40,50,,2,5,16,278,3,3,0,0,20230531,10,,0,0.0,20230531,직영,3480,375,227678000,37.54403345,127.13302628,1174010900,서울시,19.8,17.4,강동구,21.0,15.9,10,53.0,95.0,
2,DYD(도시형),34㎡,서울시 강동구 천호동,1174010900,191-22,서울시 강동구 진황도로27가길 17-10,37.539473,127.131025,20,0,12,11,394,59,12,(주)덕정건설,HT001,34.39,24.78,72,1,1,5,계단식,,,,,,,,,,,,,,"2억 8,000",,,,,서울천일초등학교,B100000948,서울특별시 강동구 천호동 217-70번지,혁신,단설,19851017,서울특별시교육청,https://chunil.sen.es.kr,20230531,15.7,15.4,145,133,20230531,4,32,2,3,3,2,3,3,30,54,46,40,50,,2,5,16,278,3,3,0,0,20230531,10,,0,0.0,20230531,직영,3480,375,227678000,37.54403345,127.13302628,1174010900,서울시,19.8,17.4,강동구,21.0,15.9,10,53.0,95.0,
3,DYD(도시형),37,서울시 강동구 천호동,1174010900,191-22,서울시 강동구 진황도로27가길 17-10,37.539473,127.131025,20,0,12,11,394,59,12,(주)덕정건설,HT001,37.75,27.21,72,1,1,5,계단식,,,,,,,,,,,,,,,,,,,서울천일초등학교,B100000948,서울특별시 강동구 천호동 217-70번지,혁신,단설,19851017,서울특별시교육청,https://chunil.sen.es.kr,20230531,15.7,15.4,145,133,20230531,4,32,2,3,3,2,3,3,30,54,46,40,50,,2,5,16,278,3,3,0,0,20230531,10,,0,0.0,20230531,직영,3480,375,227678000,37.54403345,127.13302628,1174010900,서울시,19.8,17.4,강동구,21.0,15.9,10,53.0,95.0,
0,"S.I팰리스(163-15,주상복합)",28A㎡,서울시 강동구 천호동,1174010900,163-15,서울시 강동구 진황도로33길 11,37.537722,127.134122,21,0,10,10,399,58,14,(주)태진종합건설,HT001,28.1,20.08,71,1,1,6,계단식,,,,,,,,,,,,,,,,,,,서울천동초등학교,B100000947,서울특별시 강동구 길동 371-1,공립,단설,19821207,서울특별시교육청,http://scd.sen.es.kr,20230531,19.1,20.3,413,357,20230531,3,56,7,6,6,6,6,5,119,141,134,124,133,,2,10,36,770,1,3,0,0,20230531,19,,0,0.0,20230531,직영,3385,879,826964000,37.54058999,127.13760504,1174010500,서울시,19.8,17.4,강동구,21.0,15.9,8,109.0,225.0,
1,"S.I팰리스(163-15,주상복합)",28B㎡,서울시 강동구 천호동,1174010900,163-15,서울시 강동구 진황도로33길 11,37.537722,127.134122,21,0,10,10,399,58,14,(주)태진종합건설,HT001,28.43,20.47,72,1,1,3,계단식,,,,,,,,,,,,,,,,,,,서울천동초등학교,B100000947,서울특별시 강동구 길동 371-1,공립,단설,19821207,서울특별시교육청,http://scd.sen.es.kr,20230531,19.1,20.3,413,357,20230531,3,56,7,6,6,6,6,5,119,141,134,124,133,,2,10,36,770,1,3,0,0,20230531,19,,0,0.0,20230531,직영,3385,879,826964000,37.54058999,127.13760504,1174010500,서울시,19.8,17.4,강동구,21.0,15.9,8,109.0,225.0,
